;id;url;created_at;author_id;conversation_id;in_reply_to_user_id;reply_count;like_count;retweet_count;quote_count;context_annotations;raw_text;type;text;sentiment_dict;sentiment_roberta;score_roberta;date
3692;1525861975472865280;https://twitter.com/twitter/statuses/1525861975472865280;2022-05-15 15:33:38+00:00;1482407350354993152;1525861975472865280;;41;208;152;5;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"#STEPN #giveaway 

🎁 Try to win all the gems contained in an EPIC Mystery Box, or the same value in SOLANA 🎁!

⏰ One week left to participate! 

1️⃣ RT + like the tweet BELOW 
2️⃣ YouTube: Watch, Like, Subscribe &amp; Comment my first video (link below) 🔥

@Stepnofficial $GST $GMT https://t.co/IFmuxkvfe1";recent;#STEPN #giveaway Try to win all the gems contained in an EPIC Mystery Box or the same value in SOLANA 🎁! One week left to participate 1️ RT like the tweet BELOW 2️ YouTube Watch Like Subscribe &amp Comment my first video (link below 🔥 $GST $GMT https://t.co/IFmuxkvfe1;[{'label': 'Positive', 'score': 0.7743964791297913}];Positive;0.7743964791297913;2022-05-15
3686;1525862274761691139;https://twitter.com/twitter/statuses/1525862274761691139;2022-05-15 15:34:50+00:00;1391246382921486341;1525862274761691139;;4;12;9;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1372588659346612225', 'name': 'Binance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"Second #STEPN #Giveaway!
I have 1 activation code. 

Must be following so i can DM.

1. Follow
2. RT and LIKE

In Next 3 hours I will announced the Winner.

$GMT #stepnactivationcode #SolanaNFTs #Binance #GMT #Move2Earn #Stepncode #GST

 High chances to win! 
#SpartanArmy https://t.co/Vui4A66Gvw";recent;Second #STEPN #Giveaway! I have 1 activation code Must be following so i can DM. 1 Follow 2 RT and LIKE In Next 3 hours I will announced the Winner. $GMT #stepnactivationcode #SolanaNFTs #Binance #GMT #Move2Earn #Stepncode #GST High chances to win #SpartanArmy https://t.co/Vui4A66Gvw;[{'label': 'Positive', 'score': 0.5977484583854675}];Positive;0.5977484583854675;2022-05-15
3680;1525862490537533441;https://twitter.com/twitter/statuses/1525862490537533441;2022-05-15 15:35:41+00:00;878080189435072512;1525862490537533441;;34;211;4;4;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];The walking record is 500km, and the next target is 1000km. My body is better than before.#SOL #STEPN @Stepnofficial https://t.co/NURYYWIFu4;recent;The walking record is 500km and the next target is 1000km My body is better than before.#SOL #STEPN https://t.co/NURYYWIFu4;[{'label': 'Positive', 'score': 0.9468740224838257}];Positive;0.9468740224838257;2022-05-15
3768;1525892544013357058;https://twitter.com/twitter/statuses/1525892544013357058;2022-05-15 17:35:06+00:00;718292570120581120;1525892544013357058;;10;91;88;0;[];"The first project in the Crypto with Move to Earn Token &amp; Auto-staking &amp; Auto-compounding Protocol with $GMT &amp; $GST Dividends

@OfficialMovearn

👟Audit &amp; KYC Soon
👟Launching Soon

#STEPN #MoveToEarn #GMT gst #GST GMT #stepnactivationcode #stepnofficial STEPN #step app  
#FITFI https://t.co/UyeKquTgCu";recent;The first project in the Crypto with Move to Earn Token &amp Auto-staking &amp Auto-compounding Protocol with $GMT &amp $GST Dividends 👟Audit &amp KYC Soon 👟Launching Soon #STEPN #MoveToEarn #GMT gst #GST GMT #stepnactivationcode #stepnofficial STEPN #step app #FITFI https://t.co/UyeKquTgCu;[{'label': 'Positive', 'score': 0.712716281414032}];Positive;0.712716281414032;2022-05-15
3797;1525889168638763008;https://twitter.com/twitter/statuses/1525889168638763008;2022-05-15 17:21:42+00:00;1027542017218412544;1525889168638763008;;0;7;1;0;[];No lies detected #stepn https://t.co/0mIoNd78Xu;recent;No lies detected #stepn https://t.co/0mIoNd78Xu;[{'label': 'Neutral', 'score': 0.7334674000740051}];Neutral;0.7334674000740051;2022-05-15
3796;1525889430086733826;https://twitter.com/twitter/statuses/1525889430086733826;2022-05-15 17:22:44+00:00;1453454076914581504;1525889430086733826;;4;6;5;0;[];"Who wants a @Stepnofficial activation code giveaway? 

Like, RT, Tag 2 frens and give me a short response why you are interested in Stepn!";recent;Who wants a activation code giveaway Like RT Tag 2 frens and give me a short response why you are interested in Stepn!;[{'label': 'Neutral', 'score': 0.5370796918869019}];Neutral;0.5370796918869019;2022-05-15
3794;1525889561338970112;https://twitter.com/twitter/statuses/1525889561338970112;2022-05-15 17:23:15+00:00;1482407350354993152;1522216864557936643;1.4824073503549932e+18;0;17;1;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}];"I receive a lot of personal questions concerning STEPN (bugs, precisions, optimizing…). Unfortunately I don’t have enough time to answer to all individual questions.

You can find an incredible community for help on the official STEPN Discord: https://t.co/XTz8kYbmCw

Thanks! 😊";recent;I receive a lot of personal questions concerning STEPN (bugs precisions optimizing…) Unfortunately I don’t have enough time to answer to all individual questions. You can find an incredible community for help on the official STEPN Discord https://t.co/XTz8kYbmCw Thanks 😊;[{'label': 'Negative', 'score': 0.6171141266822815}];Negative;0.6171141266822815;2022-05-15
3742;1525878682555928576;https://twitter.com/twitter/statuses/1525878682555928576;2022-05-15 16:40:02+00:00;718613882;1525878682555928576;;4;44;5;1;[];"Going to repost this since we are in an Era of ponzis, but I still don’t see how GST and STEPN shoes don’t collapse eventually. 

At some point, rewards will either go to 0 (killing the shoes) or it will enter hyperinflation.

Actually having fun becoming poor is fine I guess? https://t.co/5E1SNNZtJV";recent;Going to repost this since we are in an Era of ponzis but I still don’t see how GST and STEPN shoes don’t collapse eventually At some point rewards will either go to 0 (killing the shoes or it will enter hyperinflation. Actually having fun becoming poor is fine I guess https://t.co/5E1SNNZtJV;[{'label': 'Negative', 'score': 0.7038958072662354}];Negative;0.7038958072662354;2022-05-15
3761;1525893578022592513;https://twitter.com/twitter/statuses/1525893578022592513;2022-05-15 17:39:13+00:00;1493044868150697984;1525893578022592513;;3;8;0;0;[];Stepn stepn stepn. Easy walk today https://t.co/kSe06RQu4i;recent;Stepn stepn stepn Easy walk today https://t.co/kSe06RQu4i;[{'label': 'Positive', 'score': 0.6779317855834961}];Positive;0.6779317855834961;2022-05-15
3515;1525818209617969152;https://twitter.com/twitter/statuses/1525818209617969152;2022-05-15 12:39:44+00:00;1512082966536544272;1525818209617969152;;18;69;35;2;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1372588659346612225', 'name': 'Binance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026820777', 'name': 'Android'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10044903039', 'name': 'Apple - iOS'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}];"GM, Walkers! 🏃

The big day has finally come! We will release our Open Beta on Android&amp;iOS.

Participate in our Beta Testing to get Free NFTs &amp; Whitelist!!

#M2E #W2E #MoveToEarn #Move2Earn #walk2earn  #STEPN #GMT $GMT #fitness #defiyield #FitnessFi #GEM #BSC #BSCGems #LUNA #ust https://t.co/RapKsCcuwT";recent;"GM Walkers 🏃 The big day has finally come We will release our Open Beta on Android&amp;iOS. Participate in our Beta Testing to get Free NFTs &amp Whitelist!! #M2E #W2E #MoveToEarn #Move2Earn #walk2earn #STEPN #GMT $GMT #fitness #defiyield #FitnessFi #GEM #BSC #BSCGems #LUNA #ust https://t.co/RapKsCcuwT";[{'label': 'Positive', 'score': 0.9001560211181641}];Positive;0.9001560211181641;2022-05-15
3529;1525817156956475396;https://twitter.com/twitter/statuses/1525817156956475396;2022-05-15 12:35:33+00:00;2837697705;1525817156956475396;;8;9;6;0;[];"One more #stepnactivationcode for one lucky guy in next hour. Follow+RT+Like 🙂

#STEPN #STEPNcode #stepnactivationcode #ACTIVATIONCODE https://t.co/Esfi8oQMAg";recent;One more #stepnactivationcode for one lucky guy in next hour Follow+RT+Like 🙂 #STEPN #STEPNcode #stepnactivationcode #ACTIVATIONCODE https://t.co/Esfi8oQMAg;[{'label': 'Positive', 'score': 0.8382377624511719}];Positive;0.8382377624511719;2022-05-15
3631;1525847672229445634;https://twitter.com/twitter/statuses/1525847672229445634;2022-05-15 14:36:48+00:00;897966633372848130;1525847672229445634;;4;6;3;1;[];"Want a free STEPN activation code?

Giving one away to a random account that:

✅Likes
👯‍♂️Follows 
🔄Retweets

I give away multiple codes daily so make sure to turn on alerts!

#STEPN #stepnactivationcode $GMT $GST https://t.co/EWcYxiimJ1";recent;Want a free STEPN activation code? Giving one away to a random account that: ✅Likes 👯‍♂️Follows 🔄Retweets I give away multiple codes daily so make sure to turn on alerts! #STEPN #stepnactivationcode $GMT $GST https://t.co/EWcYxiimJ1;[{'label': 'Neutral', 'score': 0.5287775993347168}];Neutral;0.5287775993347168;2022-05-15
3646;1525846816343744512;https://twitter.com/twitter/statuses/1525846816343744512;2022-05-15 14:33:24+00:00;1634482760;1525846808932470784;1634482760.0;1;7;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}];3. Defiland is one of the OG of Solana gaming. I actually know of STEPN due to Defiland dev recommendation. If you play STEPN, you can see that Defiland is the only game that STEPN has collab event with atm;recent;3 Defiland is one of the OG of Solana gaming I actually know of STEPN due to Defiland dev recommendation If you play STEPN you can see that Defiland is the only game that STEPN has collab event with atm;[{'label': 'Positive', 'score': 0.8372607827186584}];Positive;0.8372607827186584;2022-05-15
3612;1525848526487490562;https://twitter.com/twitter/statuses/1525848526487490562;2022-05-15 14:40:12+00:00;1328775774510387201;1525848526487490562;;1;11;7;1;"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '872553326499422208', 'name': 'Fitness', 'description': 'Fitness'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '917499347805204480', 'name': 'Fitness Novelty', 'description': 'Fitness Novelty'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '917499855685087232', 'name': 'Fitness Hashtags', 'description': 'Fitness Hashtags'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}]";"When a coin recovers this quick,it means only one thing
@YetiCoinEth 💎 Safe investment
#MoveToEarn app on the way 100x easy 🚀🚀🚀🚀
#Move2Earn #nft #FitnessMotivation #STEPN 
👇👇👇👇👇👇👇👇👇

https://t.co/ddVFuSSDjV https://t.co/f5dDkJvrCl";recent;When a coin recovers this quick,it means only one thing Safe investment #MoveToEarn app on the way 100x easy 🚀🚀🚀🚀 #Move2Earn #nft #FitnessMotivation #STEPN 👇👇👇👇👇👇👇👇👇 https://t.co/ddVFuSSDjV https://t.co/f5dDkJvrCl;[{'label': 'Positive', 'score': 0.964979887008667}];Positive;0.964979887008667;2022-05-15
3605;1525849202621698048;https://twitter.com/twitter/statuses/1525849202621698048;2022-05-15 14:42:53+00:00;1519367681828392961;1525849202621698048;;2;13;11;2;[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"Free STEPN activationcode needed?

In 3 hours I will send one to the winner. 

What to do:
1. 💎Follow me
2. ❤️Like this tweet
3. 🔃Retweet

Good luck 🚀🏃
#STEPNcode
#stepnactivationcode";recent;Free STEPN activationcode needed? In 3 hours I will send one to the winner What to do: 1 💎Follow me 2 ❤️Like this tweet 3 🔃Retweet Good luck 🚀🏃 #STEPNcode #stepnactivationcode;[{'label': 'Positive', 'score': 0.6944368481636047}];Positive;0.6944368481636047;2022-05-15
3604;1525849305856331776;https://twitter.com/twitter/statuses/1525849305856331776;2022-05-15 14:43:18+00:00;27619548;1525849305856331776;;6;25;3;0;[];"Keep on #STEPN

New code 49209831 https://t.co/9rD8xVejNP https://t.co/FV49wrWdaZ";recent;Keep on #STEPN New code 49209831 https://t.co/9rD8xVejNP https://t.co/FV49wrWdaZ;[{'label': 'Positive', 'score': 0.5133914351463318}];Positive;0.5133914351463318;2022-05-15
4001;1525969289034928130;https://twitter.com/twitter/statuses/1525969289034928130;2022-05-15 22:40:04+00:00;1462285269265117186;1525969289034928130;;0;6;0;0;[];"Thank god I bought a Stepn loadout before the great crash of 22.  

As long as the little robot in my pocket determines I've worked hard enough, I can eat.";recent;Thank god I bought a Stepn loadout before the great crash of 22 As long as the little robot in my pocket determines I've worked hard enough I can eat.;[{'label': 'Positive', 'score': 0.7879710793495178}];Positive;0.7879710793495178;2022-05-15
4022;1525965913111003147;https://twitter.com/twitter/statuses/1525965913111003147;2022-05-15 22:26:39+00:00;1275906814639517701;1525965913111003147;;4;6;0;0;[];"My first activation code #stepn 😍 follow me to take it 
#MoveToEarn #GMT https://t.co/EhmfzMzD0M";recent;My first activation code #stepn follow me to take it #MoveToEarn #GMT https://t.co/EhmfzMzD0M;[{'label': 'Positive', 'score': 0.5078586339950562}];Positive;0.5078586339950562;2022-05-15
3989;1525946363334127616;https://twitter.com/twitter/statuses/1525946363334127616;2022-05-15 21:08:58+00:00;1522866518551367681;1525946363334127616;;2;16;7;0;[];"Me out here #STEPN in a rain storm. Rain or shine, bear or bull were out here grinding 💪 😶‍🌫️🥶

#MoveToEarn @Stepnofficial https://t.co/uZUtZLZkLy";recent;Me out here #STEPN in a rain storm Rain or shine bear or bull were out here grinding 😶‍🌫️🥶 #MoveToEarn https://t.co/uZUtZLZkLy;[{'label': 'Neutral', 'score': 0.5408589839935303}];Neutral;0.5408589839935303;2022-05-15
3963;1525952123854266369;https://twitter.com/twitter/statuses/1525952123854266369;2022-05-15 21:31:51+00:00;1525519276085477378;1525952123854266369;;3;13;2;1;[];"STEPN FAM ARE YOU READY? 

Head over to https://t.co/HpxXOufDe3 for the latest IRL StepN runs and walks near you. 

Which event will you join? 

@Stepnofficial
#Stepn #NFT #MoveToEarn https://t.co/UM7WhbpP6n";recent;STEPN FAM ARE YOU READY Head over to https://t.co/HpxXOufDe3 for the latest IRL StepN runs and walks near you Which event will you join #Stepn #NFT #MoveToEarn https://t.co/UM7WhbpP6n;[{'label': 'Neutral', 'score': 0.5947917103767395}];Neutral;0.5947917103767395;2022-05-15
3957;1525953650669109249;https://twitter.com/twitter/statuses/1525953650669109249;2022-05-15 21:37:55+00:00;1507395326851883057;1525953650669109249;;1;9;3;0;"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1480944078392991748', 'name': 'Intercontinental Exchange'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '1256236649253449729', 'name': 'Fashion & beauty'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1235998170233991168', 'name': 'Sneakers'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839543390668673024', 'name': 'Fashion'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894852779900928', 'name': 'Stocks & indices', 'description': 'Stocks'}}]";"I now have reached 15 sneakers! 13 energy! Like, follow, and RT for a code!
#stepnactivationcode #stepncode #stepn #movetoearn #m2e #p2e #gamefi #STEPN初心者 #STEPNアクティベーションコード #nft #giveaway #solanagiveaway #Playtoearn #metaverse $gmt $gst $ice $slp $vis $luna $ust https://t.co/FUBtLrS5tl";recent;I now have reached 15 sneakers 13 energy Like follow and RT for a code! #stepnactivationcode #stepncode #stepn #movetoearn #m2e #p2e #gamefi #STEPN初心 #STEPNアクティベーションコー #nft #giveaway #solanagiveaway #Playtoearn #metaverse $gmt $gst $ice $slp $vis $luna $ust https://t.co/FUBtLrS5tl;[{'label': 'Positive', 'score': 0.5883728265762329}];Positive;0.5883728265762329;2022-05-15
3971;1525950383327260672;https://twitter.com/twitter/statuses/1525950383327260672;2022-05-15 21:24:56+00:00;15188720;1525950383327260672;;0;6;0;0;[];500 days! Wish this was play to earn like stepn  https://t.co/p6Ly0uI1tk https://t.co/9j8zUvGJo9;recent;500 days Wish this was play to earn like stepn https://t.co/p6Ly0uI1tk https://t.co/9j8zUvGJo9;[{'label': 'Neutral', 'score': 0.4696258008480072}];Neutral;0.4696258008480072;2022-05-15
3983;1525947121442213888;https://twitter.com/twitter/statuses/1525947121442213888;2022-05-15 21:11:59+00:00;944300372776161280;1525947121442213888;;0;8;0;0;[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1370436971940642819', 'name': 'Coinbase'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}];Nice thread.  I’m really glad I hopped on StepN semi early as it has been def helping during the bear + is fun = stress reliever/distractor. https://t.co/6BwF8XxWvn;recent;Nice thread I’m really glad I hopped on StepN semi early as it has been def helping during the bear is fun stress reliever/distractor https://t.co/6BwF8XxWvn;[{'label': 'Positive', 'score': 0.9789184927940369}];Positive;0.9789184927940369;2022-05-15
3980;1525948105488736256;https://twitter.com/twitter/statuses/1525948105488736256;2022-05-15 21:15:53+00:00;1491147913975713798;1525948105488736256;1.4390682750406533e+18;5;8;4;0;[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"@Stepnofficial
Activation Code Giveaway!

All you need to do is:
1️⃣ Follow Me 
2️⃣ RT &amp; LIKE This Tweet
3️⃣ Comment below!

I will choose a winner randomly.

#Stepn #stepnactivationcode";recent;Activation Code Giveaway! All you need to do is: 1️ Follow Me 2️ RT &amp LIKE This Tweet 3️ Comment below! I will choose a winner randomly. #Stepn #stepnactivationcode;[{'label': 'Neutral', 'score': 0.53945392370224}];Neutral;0.53945392370224;2022-05-15
3979;1525948515511259136;https://twitter.com/twitter/statuses/1525948515511259136;2022-05-15 21:17:31+00:00;1515333736203636740;1525948515511259136;;1;11;0;0;[];Everyone got their exercise in this morning. #STEPN $gmt @Stepnofficial https://t.co/hhZ0khLgZt;recent;Everyone got their exercise in this morning #STEPN $gmt https://t.co/hhZ0khLgZt;[{'label': 'Positive', 'score': 0.7455885410308838}];Positive;0.7455885410308838;2022-05-15
4068;1525983069789995009;https://twitter.com/twitter/statuses/1525983069789995009;2022-05-15 23:34:49+00:00;119562514;1525983069789995009;;4;15;0;0;[];"Day 55 #STEPN

💸 Revenue: 128.71 GST
🔨 Repair: 11.33 GST 
⚡️Energy: 11 - 55 min 
📈 Results: 117.38 GST x $3.16 = $ 370.92

👟 Uncommon Jogger lv. 26
Eff: 168.3
Res: 41.2

Sold both of my eff gems to buy a second unc to mint, interestingly my GST gain didn’t change :) https://t.co/MdWPbZk9sQ";recent;Day 55 #STEPN Revenue 128.71 GST Repair 11.33 GST ⚡️Energy 11 55 min Results 117.38 GST x $3.16 370.92 Uncommon Jogger lv 26 Eff 168.3 Res 41.2 Sold both of my eff gems to buy a second unc to mint interestingly my GST gain didn’t change : https://t.co/MdWPbZk9sQ;[{'label': 'Neutral', 'score': 0.8608187437057495}];Neutral;0.8608187437057495;2022-05-15
4033;1525962874186629120;https://twitter.com/twitter/statuses/1525962874186629120;2022-05-15 22:14:34+00:00;1060672119405666305;1525962874186629120;;0;6;0;0;[];Early morning walk. #STEPN https://t.co/gyrp66RC0f;recent;Early morning walk #STEPN https://t.co/gyrp66RC0f;[{'label': 'Neutral', 'score': 0.6357088088989258}];Neutral;0.6357088088989258;2022-05-15
4063;1525983819106598919;https://twitter.com/twitter/statuses/1525983819106598919;2022-05-15 23:37:48+00:00;1510516793529536513;1525983819106598919;;1;6;2;0;[];"If anyone is interested I've just started StepnUnofficialSverige where I'll write about Stepn but only in Swedish.

My parents for example who both play Stepn don't have any English education, I guess they're not the only ones.

I'm gonna translate the wp to Swedish as well.👇";recent;If anyone is interested I've just started StepnUnofficialSverige where I'll write about Stepn but only in Swedish. My parents for example who both play Stepn don't have any English education I guess they're not the only ones. I'm gonna translate the wp to Swedish as well.👇;[{'label': 'Neutral', 'score': 0.7320922613143921}];Neutral;0.7320922613143921;2022-05-15
3847;1525903461639983105;https://twitter.com/twitter/statuses/1525903461639983105;2022-05-15 18:18:29+00:00;2644805988;1525903461639983105;;11;12;8;1;[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"Congrats to my 2nd #Stepn activation code giveaway winner @Antoine_B_93 

I DM'd you your code.

I'm doing another #stepnactivationcode   giveaway! 3rd one

To Enter:
1. Like and follow me + Notifications on 
2. RT and like this tweet
3. Comment #STEPN 

Next winner in 3 hours!";recent;Congrats to my 2nd #Stepn activation code giveaway winner _B_93 I DM'd you your code. I'm doing another #stepnactivationcode giveaway 3rd one To Enter: 1 Like and follow me Notifications on 2 RT and like this tweet 3 Comment #STEPN Next winner in 3 hours!;[{'label': 'Positive', 'score': 0.9485580325126648}];Positive;0.9485580325126648;2022-05-15
