;id;url;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;tweet_type;mentions;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta
390;1522252690369093635;https://twitter.com/twitter/statuses/1522252690369093635;2022-05-05 16:31:38+00:00;seokmingyusvt;False;mingyu's;334;144;1469;0;263;[];recent;[{'screen_name': 'gyuupupp', 'name': 'luna🤸🏻\u200d♀️', 'id': 1444845501845684227, 'id_str': '1444845501845684227', 'indices': [3, 12]}];"RT @gyuupupp: LUNA HIMLAY ALL DAY GA 🥴

2 WINNERS TBK LIKE THE BEGINNING COLL.

✨ mbf
✨ like and rt
✨comment fts today's trailer ### + PINA…";RT LUNA HIMLAY ALL DAY GA 🥴 2 WINNERS TBK LIKE THE BEGINNING COLL. mbf like and rt ✨comment fts today's trailer ## PINA…;[{'label': 'Positive', 'score': 0.4971599578857422}];Positive;0.4971599578857422
391;1522252668181389312;https://twitter.com/twitter/statuses/1522252668181389312;2022-05-05 16:31:32+00:00;AndreyArshukov;False;;41;36;200;0;2;[];recent;[{'screen_name': 'GoodCryptoApp', 'name': 'Good Crypto', 'id': 1128285066705166336, 'id_str': '1128285066705166336', 'indices': [3, 17]}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': 1022028994772910086, 'id_str': '1022028994772910086', 'indices': [53, 65]}];"RT @GoodCryptoApp: 🌖 Good Crypto - Coin of the Week: @terra_money

Terra's usage of fiat-pegged stablecoins distinguishes it by combining t…";RT Good Crypto Coin of the Week _money Terra's usage of fiat-pegged stablecoins distinguishes it by combining t…;[{'label': 'Neutral', 'score': 0.6294382810592651}];Neutral;0.6294382810592651
392;1522252663781572608;https://twitter.com/twitter/statuses/1522252663781572608;2022-05-05 16:31:31+00:00;Sahar55490585;False;;2875;830;2715;0;81;[{'text': 'SAO', 'indices': [37, 41]}, {'text': 'SAOToken', 'indices': [44, 53]}, {'text': 'SAOcoin', 'indices': [54, 62]}, {'text': 'Metaverse', 'indices': [63, 73]}, {'text': 'NFTs', 'indices': [74, 79]}, {'text': 'cryptocurrency', 'indices': [80, 95]}, {'text': 'charity', 'indices': [96, 104]}, {'text': 'Web3', 'indices': [105, 110]}];recent;[{'screen_name': 'AliReza95859422', 'name': 'Ali.Rezaei', 'id': 1456286939187978244, 'id_str': '1456286939187978244', 'indices': [3, 19]}, {'screen_name': 'CryptoGemsCom', 'name': 'Crypto Gems 💎💎💎', 'id': 352619090, 'id_str': '352619090', 'indices': [21, 35]}];"RT @AliReza95859422: @CryptoGemsCom 💎#SAO🔥

#SAOToken #SAOcoin #Metaverse #NFTs #cryptocurrency #charity #Web3
$CULT $CRO $LTC $BNB $BSC $E…";RT 💎#SAO🔥 #SAOToken #SAOcoin #Metaverse #NFTs #cryptocurrency #charity #Web3 $CULT $CRO $LTC $BNB $BSC $E…;[{'label': 'Positive', 'score': 0.5055899620056152}];Positive;0.5055899620056152
393;1522252650447835138;https://twitter.com/twitter/statuses/1522252650447835138;2022-05-05 16:31:28+00:00;xpectalpha;False;;427;221;1133;2;0;[];recent;[];I have not sold a single $LUNA through this chop and WILL NOT sell a single one. I’ve been itching to buy but don’t… https://t.co/roDMtjU9jV;I have not sold a single $LUNA through this chop and WILL NOT sell a single one I’ve been itching to buy but don’t https://t.co/roDMtjU9jV;[{'label': 'Negative', 'score': 0.5363224744796753}];Negative;0.5363224744796753
394;1522252649957294081;https://twitter.com/twitter/statuses/1522252649957294081;2022-05-05 16:31:28+00:00;iluvhanniee;False;"ph ; busy ; uni";1663;326;7777;0;263;[];recent;[{'screen_name': 'gyuupupp', 'name': 'luna🤸🏻\u200d♀️', 'id': 1444845501845684227, 'id_str': '1444845501845684227', 'indices': [3, 12]}];"RT @gyuupupp: LUNA HIMLAY ALL DAY GA 🥴

2 WINNERS TBK LIKE THE BEGINNING COLL.

✨ mbf
✨ like and rt
✨comment fts today's trailer ### + PINA…";RT LUNA HIMLAY ALL DAY GA 🥴 2 WINNERS TBK LIKE THE BEGINNING COLL. mbf like and rt ✨comment fts today's trailer ## PINA…;[{'label': 'Positive', 'score': 0.4971599578857422}];Positive;0.4971599578857422
395;1522252649562656768;https://twitter.com/twitter/statuses/1522252649562656768;2022-05-05 16:31:28+00:00;Tante_Ketek;False;;117;11;140;0;64;[{'text': 'trx', 'indices': [58, 62]}];recent;[{'screen_name': 'Dendorion', 'name': 'Dendorion - 🦅TuruGlobal🦅', 'id': 363013816, 'id_str': '363013816', 'indices': [3, 13]}];"RT @Dendorion: Here we go $trx burn update 🔥

1.4 BILLION #trx burned 😵🤯

How can you not get excited about this? Best part.. This is only…";RT Here we go $trx burn update 🔥 1.4 BILLION #trx burned 😵🤯 How can you not get excited about this Best part. This is only…;[{'label': 'Positive', 'score': 0.9564926624298096}];Positive;0.9564926624298096
396;1522252645271937025;https://twitter.com/twitter/statuses/1522252645271937025;2022-05-05 16:31:27+00:00;luna_AZVIKING;False;Tucson, AZ;772;124;907;0;1772;[{'text': 'CincodeMayo', 'indices': [37, 49]}];recent;[{'screen_name': 'Millions', 'name': 'Millions', 'id': 1283952596877807618, 'id_str': '1283952596877807618', 'indices': [3, 12]}, {'screen_name': 'Millions', 'name': 'Millions', 'id': 1283952596877807618, 'id_str': '1283952596877807618', 'indices': [81, 90]}];"RT @Millions: We're mixing it up for #CincodeMayo 🇲🇽

5 people who RT and follow @Millions win $20! Reply with your M$ for an extra entry.…";RT We're mixing it up for #CincodeMayo 🇲🇽 5 people who RT and follow win $20 Reply with your M for an extra entry.…;[{'label': 'Neutral', 'score': 0.6129175424575806}];Neutral;0.6129175424575806
397;1522252634165583878;https://twitter.com/twitter/statuses/1522252634165583878;2022-05-05 16:31:24+00:00;88MarisaShepher;False;Kalamazoo;605;77;564;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
398;1522252613701488642;https://twitter.com/twitter/statuses/1522252613701488642;2022-05-05 16:31:19+00:00;afnar_dula_bhai;False;21💀;426;2384;43288;0;0;[];recent;[{'screen_name': 'mcr_luna', 'name': 'Luna ✨', 'id': 1072180770347933697, 'id_str': '1072180770347933697', 'indices': [0, 9]}];@mcr_luna Ah swear down?;_luna Ah swear down?;[{'label': 'Neutral', 'score': 0.8619363903999329}];Neutral;0.8619363903999329
399;1522252606449459200;https://twitter.com/twitter/statuses/1522252606449459200;2022-05-05 16:31:18+00:00;Nana_en_la_luna;False;;343;124;8675;0;4735;[{'text': '원어스', 'indices': [21, 25]}, {'text': 'ONEUS', 'indices': [133, 139]}];recent;[{'screen_name': 'official_ONEUS', 'name': 'ONEUS', 'id': 1009973358866284544, 'id_str': '1009973358866284544', 'indices': [3, 18]}];"RT @official_ONEUS: [#원어스]

7th Mini Album
[TRICKSTER]
  
▪ UNIT CONCEPT PHOTO ▪
▫ SEOHO HWANWOONG ▫

2022.05.17 6PM (KST) RELEASE✔

#ONEUS…";RT _ONEUS [#원어스] 7th Mini Album [TRICKSTER] UNIT CONCEPT PHOTO ▪ SEOHO HWANWOONG ▫ 2022.05.17 6PM (KST RELEASE✔ #ONEUS…;[{'label': 'Neutral', 'score': 0.9374143481254578}];Neutral;0.9374143481254578
400;1522252597989625856;https://twitter.com/twitter/statuses/1522252597989625856;2022-05-05 16:31:16+00:00;PhoenixTrader8;False;;740;175;3902;0;236;[];recent;[{'screen_name': 'CNBC', 'name': 'CNBC', 'id': 20402945, 'id_str': '20402945', 'indices': [3, 8]}];RT @CNBC: Luna Foundation Guard bolsters stablecoin reserve by raising $1.5 billion in bitcoin https://t.co/zzZcH2Yok7;RT Luna Foundation Guard bolsters stablecoin reserve by raising $1.5 billion in bitcoin https://t.co/zzZcH2Yok7;[{'label': 'Neutral', 'score': 0.55604487657547}];Neutral;0.55604487657547
401;1522252586014941184;https://twitter.com/twitter/statuses/1522252586014941184;2022-05-05 16:31:13+00:00;WifeHeaven;False;Rome;566;25743;2156;0;0;[];recent;[{'screen_name': 'luna_rose83', 'name': 'Luna Rose', 'id': 1490733617085042693, 'id_str': '1490733617085042693', 'indices': [0, 12]}];@luna_rose83 Thanks 😊;_rose83 Thanks 😊;[{'label': 'Positive', 'score': 0.9366588592529297}];Positive;0.9366588592529297
402;1522252569946558465;https://twitter.com/twitter/statuses/1522252569946558465;2022-05-05 16:31:09+00:00;FullWeightProd;False;Philadelphia Suburbs;471;10854;3186;39;5;[{'text': 'clip', 'indices': [12, 17]}];recent;[];"Just sold a #clip - BigmommaKat &amp; Luscious Luna Smearing Squeaker into the Bench!!! (wmv) https://t.co/uMWXa203Vf https://t.co/yepjqUFeZP";Just sold a #clip BigmommaKat &amp Luscious Luna Smearing Squeaker into the Bench!! (wmv https://t.co/uMWXa203Vf https://t.co/yepjqUFeZP;[{'label': 'Positive', 'score': 0.5480439066886902}];Positive;0.5480439066886902
403;1522252557653098496;https://twitter.com/twitter/statuses/1522252557653098496;2022-05-05 16:31:06+00:00;susanjobnb1;False;Cape Coral;797;86;702;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
404;1522252551571353603;https://twitter.com/twitter/statuses/1522252551571353603;2022-05-05 16:31:05+00:00;BgSnezana;False;Europe;90385;95106;443056;0;37;[{'text': 'HappyEvening', 'indices': [45, 58]}];recent;[{'screen_name': 'Efrain2_', 'name': 'Efrain2 🤙🌊🏄🏻\u200d♂️', 'id': 1136405967489425410, 'id_str': '1136405967489425410', 'indices': [3, 12]}, {'screen_name': 'Soy_Donna_', 'name': 'I LOVE YOU', 'id': 827376692473651200, 'id_str': '827376692473651200', 'indices': [67, 78]}, {'screen_name': 'sdh_2031', 'name': 'saleh hlwan MBS', 'id': 1403795077403709440, 'id_str': '1403795077403709440', 'indices': [80, 89]}, {'screen_name': 'Efrain2_', 'name': 'Efrain2 🤙🌊🏄🏻\u200d♂️', 'id': 1136405967489425410, 'id_str': '1136405967489425410', 'indices': [90, 99]}, {'screen_name': 'Lu_Donna_', 'name': '🅓TE AMO🅓', 'id': 822189154394144771, 'id_str': '822189154394144771', 'indices': [100, 110]}, {'screen_name': 'jaggirm', 'name': '💝🌹💖jaggirmRanbir💖🌹💝', 'id': 502806104, 'id_str': '502806104', 'indices': [111, 119]}, {'screen_name': 'ranasilvia63', 'name': 'Luna OM', 'id': 2750799059, 'id_str': '2750799059', 'indices': [120, 133]}];"RT @Efrain2_: #️⃣TmSiLFriends
#️⃣TmSiLEfrain
#HappyEvening✨
04May

@Soy_Donna_💕
@sdh_2031
@Efrain2_
@Lu_Donna_
@jaggirm
@ranasilvia63
@oce2…";RT _ #️⃣TmSiLFriends #️⃣TmSiLEfrain #HappyEvening✨ 04May _Donna_💕 _2031 _ _Donna_ …;[{'label': 'Positive', 'score': 0.9146198630332947}];Positive;0.9146198630332947
405;1522252543027556356;https://twitter.com/twitter/statuses/1522252543027556356;2022-05-05 16:31:02+00:00;Anyalewechi65;False;;318;139;3386;0;191;[{'text': 'Bitgert', 'indices': [46, 54]}, {'text': 'BRC20', 'indices': [55, 61]}, {'text': 'Brise', 'indices': [122, 128]}];recent;[{'screen_name': 'bitgertPro', 'name': 'Brise_bitgert', 'id': 1492214143012814850, 'id_str': '1492214143012814850', 'indices': [3, 14]}, {'screen_name': 'CoinMarketCap', 'name': 'CoinMarketCap', 'id': 2260491445, 'id_str': '2260491445', 'indices': [78, 92]}, {'screen_name': 'binance', 'name': 'Binance', 'id': 877807935493033984, 'id_str': '877807935493033984', 'indices': [111, 119]}];"RT @bitgertPro: Two or more projects build on #Bitgert #BRC20 already list on @CoinMarketCap which is owned by @binance 

#Brise listing on…";RT Two or more projects build on #Bitgert #BRC20 already list on which is owned by #Brise listing on…;[{'label': 'Neutral', 'score': 0.8945401310920715}];Neutral;0.8945401310920715
406;1522252538262786050;https://twitter.com/twitter/statuses/1522252538262786050;2022-05-05 16:31:01+00:00;BgSnezana;False;Europe;90385;95106;443056;0;36;[{'text': 'goodnight', 'indices': [30, 40]}];recent;[{'screen_name': 'Efrain2_', 'name': 'Efrain2 🤙🌊🏄🏻\u200d♂️', 'id': 1136405967489425410, 'id_str': '1136405967489425410', 'indices': [3, 12]}, {'screen_name': 'SoyGelp22', 'name': '💙SOY GELP💙', 'id': 525074060, 'id_str': '525074060', 'indices': [49, 59]}, {'screen_name': 'sdh_2031', 'name': 'saleh hlwan MBS', 'id': 1403795077403709440, 'id_str': '1403795077403709440', 'indices': [61, 70]}, {'screen_name': 'insaurraldeh', 'name': '⭐POLI⭐ #MGWV⭐', 'id': 889991017, 'id_str': '889991017', 'indices': [71, 84]}, {'screen_name': 'oce2005', 'name': 'OmEr #MGWV', 'id': 2252638299, 'id_str': '2252638299', 'indices': [85, 93]}, {'screen_name': 'ranasilvia63', 'name': 'Luna OM', 'id': 2750799059, 'id_str': '2750799059', 'indices': [94, 107]}, {'screen_name': 'Efrain2_', 'name': 'Efrain2 🤙🌊🏄🏻\u200d♂️', 'id': 1136405967489425410, 'id_str': '1136405967489425410', 'indices': [108, 117]}, {'screen_name': 'Soy_Donna_', 'name': 'Ӏ lƠVҼ ƳƠƲ', 'id': 827376692473651200, 'id_str': '827376692473651200', 'indices': [118, 129]}, {'screen_name': 'WALLI27', 'name': 'Jhon f perez', 'id': 378913654, 'id_str': '378913654', 'indices': [131, 139]}];"RT @Efrain2_: #️⃣TmSiLFriends
#goodnight🌠
04May

@SoyGelp22🌸
@sdh_2031
@insaurraldeh
@oce2005
@ranasilvia63
@Efrain2_
@Soy_Donna_💞
@WALLI27…";RT _ #️⃣TmSiLFriends #goodnight🌠 04May 🌸 _2031 _ _Donna_💞 …;[{'label': 'Neutral', 'score': 0.7680006623268127}];Neutral;0.7680006623268127
407;1522252533510688770;https://twitter.com/twitter/statuses/1522252533510688770;2022-05-05 16:31:00+00:00;jimdson;False;London, England;140;271;3649;4;0;[];recent;[];I’m seeing a lot of hope for green candles and BTC heading back up and starting a run to $50k. I just don’t see it.… https://t.co/znli3dIT5k;I’m seeing a lot of hope for green candles and BTC heading back up and starting a run to $50k I just don’t see it. https://t.co/znli3dIT5k;[{'label': 'Neutral', 'score': 0.5421849489212036}];Neutral;0.5421849489212036
408;1522252505840766984;https://twitter.com/twitter/statuses/1522252505840766984;2022-05-05 16:30:54+00:00;shorterthan2020;False;Zwolle;849;13;1975;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
409;1522252500530872321;https://twitter.com/twitter/statuses/1522252500530872321;2022-05-05 16:30:52+00:00;OmarghaisOV;False;DECENTRALIZED;4661;1484;25234;0;236;[];recent;[{'screen_name': 'CNBC', 'name': 'CNBC', 'id': 20402945, 'id_str': '20402945', 'indices': [3, 8]}];RT @CNBC: Luna Foundation Guard bolsters stablecoin reserve by raising $1.5 billion in bitcoin https://t.co/zzZcH2Yok7;RT Luna Foundation Guard bolsters stablecoin reserve by raising $1.5 billion in bitcoin https://t.co/zzZcH2Yok7;[{'label': 'Neutral', 'score': 0.55604487657547}];Neutral;0.55604487657547
410;1522252494419599375;https://twitter.com/twitter/statuses/1522252494419599375;2022-05-05 16:30:51+00:00;felipmysexylove;False;SB19WORLD ;654;600;20458;0;559;[];recent;[{'screen_name': 'onlymahalima', 'name': 'ً', 'id': 1456677616963170305, 'id_str': '1456677616963170305', 'indices': [3, 16]}];"RT @onlymahalima: P: La Luna

K: ""Sun, stay just as you are and always shine for me."", Bulan

The rest of SB19: *dances to sun and moon*

.…";"RT P La Luna K ""Sun stay just as you are and always shine for me."" Bulan The rest of SB19 *dances to sun and moon* .…";[{'label': 'Positive', 'score': 0.5671422481536865}];Positive;0.5671422481536865
411;1522252475327254530;https://twitter.com/twitter/statuses/1522252475327254530;2022-05-05 16:30:46+00:00;SlothTradingBot;False;Earth;1;52;11011;1;0;[{'text': 'crypto', 'indices': [29, 36]}, {'text': 'ETH', 'indices': [90, 94]}, {'text': 'DOT', 'indices': [106, 110]}];recent;[];"🔔Price updates for different #crypto assets that get price predictions on 🦥SlothTrading:

#ETH: $2,757.34
#DOT: $14… https://t.co/SM5CiefosV";🔔Price updates for different #crypto assets that get price predictions on 🦥SlothTrading: #ETH $2,757.34 #DOT $14 https://t.co/SM5CiefosV;[{'label': 'Neutral', 'score': 0.9485165476799011}];Neutral;0.9485165476799011
412;1522252470680014849;https://twitter.com/twitter/statuses/1522252470680014849;2022-05-05 16:30:45+00:00;lagun35;False;;1709;360;38045;0;1575;[{'text': 'Airdrop', 'indices': [122, 130]}, {'text': 'Avalanche', 'indices': [131, 141]}];recent;[{'screen_name': 'AvaxShop', 'name': 'Avax Shop🔺', 'id': 119047365, 'id_str': '119047365', 'indices': [3, 12]}, {'screen_name': 'AvaxShop', 'name': 'Avax Shop🔺', 'id': 119047365, 'id_str': '119047365', 'indices': [75, 84]}, {'screen_name': 'SolanaShop', 'name': 'Solana Shop', 'id': 1289609643006861313, 'id_str': '1289609643006861313', 'indices': [87, 98]}];"RT @AvaxShop: $400 BIG Giveaway 🤩

4 winners $400 

🔴RT &amp; Like
🔴Follow @AvaxShop - @SolanaShop 
🔴Tag 3 friends

72h🕣 
#Airdrop #Avalanche #…";RT $400 BIG Giveaway 🤩 4 winners $400 🔴RT &amp Like 🔴Follow 🔴Tag 3 friends 72h #Airdrop #Avalanche #…;[{'label': 'Positive', 'score': 0.9074203968048096}];Positive;0.9074203968048096
413;1522252468675125249;https://twitter.com/twitter/statuses/1522252468675125249;2022-05-05 16:30:45+00:00;VasTruth;False;Metaverse;4447;257;24240;0;2859;[];recent;[{'screen_name': 'nftjakey', 'name': 'Jakey.sol', 'id': 1437292965613948928, 'id_str': '1437292965613948928', 'indices': [3, 12]}, {'screen_name': 'nftjakey', 'name': 'Jakey.sol', 'id': 1437292965613948928, 'id_str': '1437292965613948928', 'indices': [128, 137]}];"RT @nftjakey: 🎁GIVEAWAY!🎁
$120k in 3 days
https://t.co/roly9n6vro

Prizes: 
🏆3X 1 $SOL ($340)
🏆3X $LUNA ($250)

Must: 
1⃣Follow @nftjakey a…";RT 🎁GIVEAWAY!🎁 $120k in 3 days https://t.co/roly9n6vro Prizes 🏆3X 1 $SOL ($340) 🏆3X $LUNA ($250) Must 1⃣Follow a…;[{'label': 'Positive', 'score': 0.7030942440032959}];Positive;0.7030942440032959
414;1522252463923134464;https://twitter.com/twitter/statuses/1522252463923134464;2022-05-05 16:30:44+00:00;luna_hwari;False;India;83;48;1930;0;548;[];recent;[{'screen_name': 'woosanalbum', 'name': 'ٓ', 'id': 1485388064050589706, 'id_str': '1485388064050589706', 'indices': [3, 15]}];RT @woosanalbum: the hair the side profile his arms and everything https://t.co/L5EnweDhS5;RT the hair the side profile his arms and everything https://t.co/L5EnweDhS5;[{'label': 'Neutral', 'score': 0.8831422328948975}];Neutral;0.8831422328948975
415;1522252455324663814;https://twitter.com/twitter/statuses/1522252455324663814;2022-05-05 16:30:42+00:00;LemanskiArt;False;;1644;1365;2916;0;6;[];recent;[{'screen_name': 'ArtSoulShalini', 'name': 'ArtSoulShalini', 'id': 1425006853453344768, 'id_str': '1425006853453344768', 'indices': [3, 18]}, {'screen_name': 'opensea', 'name': 'OpenSea', 'id': 946213559213555712, 'id_str': '946213559213555712', 'indices': [55, 63]}];"RT @ArtSoulShalini: New Galaxomas Series 🔱🌕🌓🌚🔱
Only on @opensea 

New World Of Galaxy Abstract
-Luna-

Click 👇🏼
https://t.co/kZXhXHDxaB

#N…";RT New Galaxomas Series 🔱🌕🌓🌚🔱 Only on New World Of Galaxy Abstract -Luna- Click 👇🏼 https://t.co/kZXhXHDxaB #N…;[{'label': 'Neutral', 'score': 0.913651704788208}];Neutral;0.913651704788208
416;1522252448605290497;https://twitter.com/twitter/statuses/1522252448605290497;2022-05-05 16:30:40+00:00;OficPro;False;;134;32;1710;0;21;[];recent;[{'screen_name': 'LFG_Reserve', 'name': 'LFG_Reserve', 'id': 1507207442651828224, 'id_str': '1507207442651828224', 'indices': [3, 15]}, {'screen_name': 'LFG_org', 'name': 'LFG | Luna Foundation Guard', 'id': 1491939578323906564, 'id_str': '1491939578323906564', 'indices': [21, 29]}];"RT @LFG_Reserve: The @LFG_org now backstops the $UST peg with $2,005,986,857 USD.

Breakdown:
BTC 42.53K (1.68B USD)
LUNA 1.69M (145.13M US…";RT _Reserve The _org now backstops the $UST peg with $2,005,986,857 USD. Breakdown: BTC 42.53K (1.68B USD) LUNA 1.69M (145.13M US…;[{'label': 'Neutral', 'score': 0.9127736687660217}];Neutral;0.9127736687660217
417;1522252435032616960;https://twitter.com/twitter/statuses/1522252435032616960;2022-05-05 16:30:37+00:00;DerekPa30582481;False;;7168;6513;110679;5;1;[];recent;[{'screen_name': 'MistressTepco', 'name': '꧁スカーレット꧂27K', 'id': 735019028100452353, 'id_str': '735019028100452353', 'indices': [0, 14]}, {'screen_name': 'saif9400s', 'name': 'saif', 'id': 1425511199890944008, 'id_str': '1425511199890944008', 'indices': [15, 25]}, {'screen_name': 'crosiglia', 'name': 'Nella Crosiglia', 'id': 1292087054164275200, 'id_str': '1292087054164275200', 'indices': [26, 36]}, {'screen_name': 'Ravindr19882659', 'name': 'Ravindra Joshi', 'id': 1332580482286903296, 'id_str': '1332580482286903296', 'indices': [37, 53]}, {'screen_name': 'Alaayous3', 'name': 'alaa amy', 'id': 1291071432202637313, 'id_str': '1291071432202637313', 'indices': [54, 64]}, {'screen_name': 'Roshank56856946', 'name': 'Roshankhan', 'id': 1338432413815496704, 'id_str': '1338432413815496704', 'indices': [65, 81]}, {'screen_name': 'scouse_kim', 'name': 'scouse kim', 'id': 1300808865181818880, 'id_str': '1300808865181818880', 'indices': [82, 93]}, {'screen_name': 'szentandrassym', 'name': '🌞 Sophie S 🌴', 'id': 953137771, 'id_str': '953137771', 'indices': [94, 109]}];@MistressTepco @saif9400s @crosiglia @Ravindr19882659 @Alaayous3 @Roshank56856946 @scouse_kim @szentandrassym… https://t.co/OTf7DZ5TMv;_kim https://t.co/OTf7DZ5TMv;[{'label': 'Neutral', 'score': 0.8158712387084961}];Neutral;0.8158712387084961
418;1522252417693327360;https://twitter.com/twitter/statuses/1522252417693327360;2022-05-05 16:30:33+00:00;AmberRoETH39;False;Hialeah;591;58;560;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
419;1522252400563658754;https://twitter.com/twitter/statuses/1522252400563658754;2022-05-05 16:30:29+00:00;jennifeklay7;False;Detroit;731;383;660;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
420;1522252396482732034;https://twitter.com/twitter/statuses/1522252396482732034;2022-05-05 16:30:28+00:00;Crypto24Crypto;False;;0;63;4793;0;0;[];recent;[];Luna Foundation Guard purchases additional 37,863 BTC as part of reserve strategy  https://t.co/KNRJKD6BqY;Luna Foundation Guard purchases additional 37,863 BTC as part of reserve strategy https://t.co/KNRJKD6BqY;[{'label': 'Neutral', 'score': 0.9020782709121704}];Neutral;0.9020782709121704
