;id;url;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;tweet_type;mentions;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta;date
3108;1523859557726003208;https://twitter.com/twitter/statuses/1523859557726003208;2022-05-10 02:56:45+00:00;JoshuaLCurtis;False;Chicago;870;204;1157;19;0;[];recent;[{'screen_name': 'amcrypto6', 'name': 'amcrypto', 'id': 1361221471763333126, 'id_str': '1361221471763333126', 'indices': [0, 10]}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': 1022028994772910086, 'id_str': '1022028994772910086', 'indices': [11, 23]}];@amcrypto6 @terra_money Whole narrative destroyed. What use of a stable coin if it unpegs during market volatility.… https://t.co/Erq02OQltE;_money Whole narrative destroyed What use of a stable coin if it unpegs during market volatility. https://t.co/Erq02OQltE;[{'label': 'Negative', 'score': 0.8344855904579163}];Negative;0.8344855904579163;2022-05-10
3076;1523859693378338817;https://twitter.com/twitter/statuses/1523859693378338817;2022-05-10 02:57:17+00:00;DegenSpartan;False;;3022;144509;65319;520;23;[];recent;[];a degen trade would be to buy UST on the bet that its a short term confidence trade that can drift back UST back to… https://t.co/esMwDzv2nJ;a degen trade would be to buy UST on the bet that its a short term confidence trade that can drift back UST back to https://t.co/esMwDzv2nJ;[{'label': 'Neutral', 'score': 0.8512917757034302}];Neutral;0.8512917757034302;2022-05-10
2865;1523860379129896960;https://twitter.com/twitter/statuses/1523860379129896960;2022-05-10 03:00:00+00:00;lolacriptonft;False;Paranavaí-PR;48414;77008;40660;14;4;[{'text': 'NFT', 'indices': [79, 83]}];recent;[];"Shill me your NFT 🔥  Drop your art!🚀

1 ) Retweet my Tweet Fixed
2 ) Drop your #NFT art or project
3 ) Follow Me

s… https://t.co/ejIdnK2MgA";Shill me your NFT Drop your art!🚀 1 Retweet my Tweet Fixed 2 Drop your #NFT art or project 3 Follow Me s https://t.co/ejIdnK2MgA;[{'label': 'Positive', 'score': 0.5673404932022095}];Positive;0.5673404932022095;2022-05-10
2863;1523860381793284096;https://twitter.com/twitter/statuses/1523860381793284096;2022-05-10 03:00:01+00:00;GuppydFish;False;;710;73513;4095;89;80;[];recent;[];"⛩️ Rogue Origins WL Giveaway ⛩️

Rogue Origins is an upcoming anime themed P2E ecosystem which revolves around clan… https://t.co/mhWhhiOMWa";⛩ Rogue Origins WL Giveaway ⛩️ Rogue Origins is an upcoming anime themed P2E ecosystem which revolves around clan https://t.co/mhWhhiOMWa;[{'label': 'Neutral', 'score': 0.7013553380966187}];Neutral;0.7013553380966187;2022-05-10
2861;1523860384750325760;https://twitter.com/twitter/statuses/1523860384750325760;2022-05-10 03:00:02+00:00;bayfm78MHz;True;千葉 千葉市 美浜区;536;156330;147662;18;11;[{'text': 'musicsalad', 'indices': [0, 11]}];recent;[];"#musicsalad 
5月10日（火）
1.　REIRA starring YUNA ITO　/　ENDLESS STORY
2.　NiziU　/　Step and a step
3.　BaBe　/　I Don’t Know!… https://t.co/WFk14NaQ2s";#musicsalad 5月10日（火） 1. REIRA starring YUNA ITO / ENDLESS STORY 2. NiziU / Step and a step 3. BaBe / I Don’t Know! https://t.co/WFk14NaQ2s;[{'label': 'Neutral', 'score': 0.8859403133392334}];Neutral;0.8859403133392334;2022-05-10
2962;1523860107024805888;https://twitter.com/twitter/statuses/1523860107024805888;2022-05-10 02:58:56+00:00;Abhijeetcg;False;Somewhere in Cryptoverse;1136;411;11535;144;24;[{'text': 'Ariva', 'indices': [0, 6]}];recent;[];"#Ariva is going to revolutionize the way we travel today. 
✓ Solid team
✓ Top notch marketing
✓ Exciting roadmap
✓… https://t.co/NcCfnrwWnc";#Ariva is going to revolutionize the way we travel today Solid team Top notch marketing Exciting roadmap ✓ https://t.co/NcCfnrwWnc;[{'label': 'Positive', 'score': 0.9720796346664429}];Positive;0.9720796346664429;2022-05-10
2953;1523860128373493771;https://twitter.com/twitter/statuses/1523860128373493771;2022-05-10 02:59:01+00:00;limitlessNaSh;False;Lunar🌚;18;7875;3436;19;0;[];recent;[];"Few I’m watching to buy $FTM, $LUNA, $ADA, &amp; $MANA. Not yet though 👀";Few I’m watching to buy $FTM $LUNA $ADA &amp $MANA Not yet though 👀;[{'label': 'Neutral', 'score': 0.8756076097488403}];Neutral;0.8756076097488403;2022-05-10
2910;1523860254362312705;https://twitter.com/twitter/statuses/1523860254362312705;2022-05-10 02:59:31+00:00;dandylau17;False;Moon;1499;428;1404;56;2;[];recent;[];"I’ll not repeat the same mistake again, I’ll not leave the space this time and will focus on building. 

$UST $LUNA";I’ll not repeat the same mistake again I’ll not leave the space this time and will focus on building $UST $LUNA;[{'label': 'Neutral', 'score': 0.5047491788864136}];Neutral;0.5047491788864136;2022-05-10
2920;1523860230236704768;https://twitter.com/twitter/statuses/1523860230236704768;2022-05-10 02:59:25+00:00;MicahPW20;False;Louisiana, USA;1132;2960;21452;10;3;[{'text': 'LUNA', 'indices': [38, 43]}];recent;[{'screen_name': 'novogratz', 'name': 'Mike Novogratz', 'id': 19847181, 'id_str': '19847181', 'indices': [26, 36]}];Ohhh this played out well @novogratz. #LUNA https://t.co/8zXGsGSeGa;Ohhh this played out well #LUNA https://t.co/8zXGsGSeGa;[{'label': 'Positive', 'score': 0.9638766646385193}];Positive;0.9638766646385193;2022-05-10
4583;1523854196721737730;https://twitter.com/twitter/statuses/1523854196721737730;2022-05-10 02:35:26+00:00;gcuriom;False;;547;11458;13687;60;6;[];recent;[];Just learned that $LUNA official telegram went private 6 hours ago.;Just learned that $LUNA official telegram went private 6 hours ago.;[{'label': 'Neutral', 'score': 0.6557387113571167}];Neutral;0.6557387113571167;2022-05-10
4575;1523854228770410498;https://twitter.com/twitter/statuses/1523854228770410498;2022-05-10 02:35:34+00:00;LevisterRaymond;False;Honolulu, HI;256;70;1829;15;1;[];recent;[{'screen_name': 'venturefounder', 'name': 'venturefoundΞr', 'id': 1393004707216494595, 'id_str': '1393004707216494595', 'indices': [0, 15]}];@venturefounder Who cares? Stop with the FUD… I’m gonna laugh all the way to the bank when Luna is up 30% tomorrow.;Who cares Stop with the FUD I’m gonna laugh all the way to the bank when Luna is up 30 tomorrow.;[{'label': 'Negative', 'score': 0.6435120105743408}];Negative;0.6435120105743408;2022-05-10
4538;1523854396471508992;https://twitter.com/twitter/statuses/1523854396471508992;2022-05-10 02:36:14+00:00;usa_ust;False;;65;28;248;17;1;[];recent;[{'screen_name': 'CryptoHarry_', 'name': 'Harry 🌕', 'id': 1344661849472520192, 'id_str': '1344661849472520192', 'indices': [0, 13]}];@CryptoHarry_ $UST will recover but we need to learn to improve. I really think we should adapt a proposal for $ANC… https://t.co/LXhtJVnIgl;$UST will recover but we need to learn to improve I really think we should adapt a proposal for $ANC https://t.co/LXhtJVnIgl;[{'label': 'Positive', 'score': 0.5442913770675659}];Positive;0.5442913770675659;2022-05-10
4557;1523854313583517697;https://twitter.com/twitter/statuses/1523854313583517697;2022-05-10 02:35:54+00:00;CedYoungelman;False;tinyurl.com/bitcoinonyoutube;5702;13210;45611;11;0;[];recent;[];Anyone else think Luna might be FUBAR by design?;Anyone else think Luna might be FUBAR by design?;[{'label': 'Neutral', 'score': 0.860368013381958}];Neutral;0.860368013381958;2022-05-10
4658;1523853912180084736;https://twitter.com/twitter/statuses/1523853912180084736;2022-05-10 02:34:19+00:00;BrainHarrington;False;$0.00 | Menifee, CA | 9a;4967;18534;65023;42;1;[];recent;[];Not trying to pile onto the Luna thing just for the sake of it but even before this I’ve been constantly wondering… https://t.co/gFMG4tGOyi;Not trying to pile onto the Luna thing just for the sake of it but even before this I’ve been constantly wondering https://t.co/gFMG4tGOyi;[{'label': 'Neutral', 'score': 0.6019936800003052}];Neutral;0.6019936800003052;2022-05-10
4678;1523853868790349825;https://twitter.com/twitter/statuses/1523853868790349825;2022-05-10 02:34:08+00:00;sss4321_s;False;;176;3030;9656;14;0;[];recent;[];"It would be great if UST and Luna causes MMs to lose a ton of money. 

PvP mode MMs liquidated a lot of folks. Woul… https://t.co/icp8VOr1V6";It would be great if UST and Luna causes MMs to lose a ton of money PvP mode MMs liquidated a lot of folks Woul https://t.co/icp8VOr1V6;[{'label': 'Negative', 'score': 0.38146209716796875}];Negative;0.38146209716796875;2022-05-10
4674;1523853880911712256;https://twitter.com/twitter/statuses/1523853880911712256;2022-05-10 02:34:11+00:00;amcrypto6;False;;334;144;4937;12;0;[{'text': 'LUNA', 'indices': [26, 31]}];recent;[{'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': 1022028994772910086, 'id_str': '1022028994772910086', 'indices': [0, 12]}];@terra_money Give it time #LUNA  will fix it👌👌👌;_money Give it time #LUNA will fix it👌👌👌;[{'label': 'Positive', 'score': 0.5557569861412048}];Positive;0.5557569861412048;2022-05-10
4634;1523853989766381568;https://twitter.com/twitter/statuses/1523853989766381568;2022-05-10 02:34:37+00:00;adamanska;False;Royston Vasey;1866;2174;1938;22;7;[{'text': 'Terra', 'indices': [44, 50]}, {'text': 'Luna', 'indices': [51, 56]}];recent;[{'screen_name': 'technologypoet', 'name': 'Vanessa Harris', 'id': 125101068, 'id_str': '125101068', 'indices': [0, 15]}, {'screen_name': 'hoskytoken', 'name': '$HOSKY Token', 'id': 1453689655300329472, 'id_str': '1453689655300329472', 'indices': [16, 27]}];"@technologypoet @hoskytoken There you go...
#Terra #Luna $UST https://t.co/Y4wnazQ4Oj";There you go... #Terra #Luna $UST https://t.co/Y4wnazQ4Oj;[{'label': 'Neutral', 'score': 0.7298386693000793}];Neutral;0.7298386693000793;2022-05-10
4417;1523854807928537088;https://twitter.com/twitter/statuses/1523854807928537088;2022-05-10 02:37:52+00:00;SwellToHorizon;False;Queensland, Australia;681;233;3974;49;3;[];recent;[{'screen_name': 'CryptoHarry_', 'name': 'Harry 🌕', 'id': 1344661849472520192, 'id_str': '1344661849472520192', 'indices': [0, 13]}];@CryptoHarry_ Exactly.. thats what Do Kwon said in beginning.. the lunatics have to ride out the volatility holding… https://t.co/PEsn40f0kT;Exactly. thats what Do Kwon said in beginning. the lunatics have to ride out the volatility holding https://t.co/PEsn40f0kT;[{'label': 'Neutral', 'score': 0.6134691834449768}];Neutral;0.6134691834449768;2022-05-10
4502;1523854508027260929;https://twitter.com/twitter/statuses/1523854508027260929;2022-05-10 02:36:41+00:00;0xHamz;False;New York;685;34173;1324;337;18;[];recent;[];When you build frameworks from first principles you put yourself in positon to absorb information quickly and react… https://t.co/xquYWiTnrm;When you build frameworks from first principles you put yourself in positon to absorb information quickly and react https://t.co/xquYWiTnrm;[{'label': 'Neutral', 'score': 0.802049994468689}];Neutral;0.802049994468689;2022-05-10
4496;1523854515841421312;https://twitter.com/twitter/statuses/1523854515841421312;2022-05-10 02:36:43+00:00;The_MegaWhale;False;;97;7765;5249;9;2;[];recent;[];$Luna crash predicted perfectly 🤙 https://t.co/uoSN0naWkx https://t.co/lQcfEkJWdC;$Luna crash predicted perfectly https://t.co/uoSN0naWkx https://t.co/lQcfEkJWdC;[{'label': 'Negative', 'score': 0.6262279152870178}];Negative;0.6262279152870178;2022-05-10
4494;1523854517510488067;https://twitter.com/twitter/statuses/1523854517510488067;2022-05-10 02:36:43+00:00;AmphoraNFT;False;;62;110;77;8;1;[{'text': 'Amphora', 'indices': [17, 25]}, {'text': 'Evmos', 'indices': [29, 35]}, {'text': 'Osmosis', 'indices': [36, 44]}, {'text': 'Luna', 'indices': [45, 50]}, {'text': 'NFT', 'indices': [51, 55]}, {'text': 'Cosmos', 'indices': [56, 63]}];recent;[];"Pick your player #Amphora! 

#Evmos #Osmosis #Luna #NFT #Cosmos https://t.co/rzSSXcgqDy";Pick your player #Amphora #Evmos #Osmosis #Luna #NFT #Cosmos https://t.co/rzSSXcgqDy;[{'label': 'Neutral', 'score': 0.837693452835083}];Neutral;0.837693452835083;2022-05-10
4521;1523854457162903552;https://twitter.com/twitter/statuses/1523854457162903552;2022-05-10 02:36:29+00:00;TheBullduck_Eng;False;;45;32048;102;150;10;[];recent;[];"It is said that Genesis Trading is behind the $LUNA and $UST attacks.

Allegedly, the related company sold OTC BTC… https://t.co/0l5Mgc7Cdb";It is said that Genesis Trading is behind the $LUNA and $UST attacks. Allegedly the related company sold OTC BTC https://t.co/0l5Mgc7Cdb;[{'label': 'Negative', 'score': 0.5616883039474487}];Negative;0.5616883039474487;2022-05-10
4519;1523854462858764288;https://twitter.com/twitter/statuses/1523854462858764288;2022-05-10 02:36:30+00:00;JoshuaLCurtis;False;Chicago;870;204;1157;10;0;[];recent;[{'screen_name': 'stablekwon', 'name': 'Do Kwon 🌕', 'id': 357317524, 'id_str': '357317524', 'indices': [0, 11]}, {'screen_name': 'jcoversmo', 'name': 'Josh Coversmith', 'id': 1150677349840670720, 'id_str': '1150677349840670720', 'indices': [12, 22]}, {'screen_name': 'Zines1_1', 'name': 'TrojanApe🚀🌔', 'id': 523235800, 'id_str': '523235800', 'indices': [23, 32]}, {'screen_name': 'GillesLunatic', 'name': 'Gilles - Mr. Frog Skeletons', 'id': 1425499578737041409, 'id_str': '1425499578737041409', 'indices': [33, 47]}];@stablekwon @jcoversmo @Zines1_1 @GillesLunatic Looks like Luna is doing that all on its own! 😂🤣;_1 Looks like Luna is doing that all on its own 😂🤣;[{'label': 'Neutral', 'score': 0.6153919696807861}];Neutral;0.6153919696807861;2022-05-10
4518;1523854463148204038;https://twitter.com/twitter/statuses/1523854463148204038;2022-05-10 02:36:30+00:00;TheBullduck_Eng;False;;45;32048;102;41;0;[];recent;[];"If what I've read and heard is true, Genesis trapped the Luna Foundation.

Jump and Alameda have reduced market dep… https://t.co/rbAxMEMsFX";If what I've read and heard is true Genesis trapped the Luna Foundation. Jump and Alameda have reduced market dep https://t.co/rbAxMEMsFX;[{'label': 'Neutral', 'score': 0.6631069779396057}];Neutral;0.6631069779396057;2022-05-10
4515;1523854467044626432;https://twitter.com/twitter/statuses/1523854467044626432;2022-05-10 02:36:31+00:00;money_zg;False;Dubai;369;28963;580;30;1;[{'text': 'LUNA', 'indices': [13, 18]}];recent;[];Is Do Kwon / #LUNA finished?;Is Do Kwon #LUNA finished?;[{'label': 'Neutral', 'score': 0.9226635694503784}];Neutral;0.9226635694503784;2022-05-10
4899;1523853182107254784;https://twitter.com/twitter/statuses/1523853182107254784;2022-05-10 02:31:25+00:00;Baskitchbrah;False;Melbourne, Australia;188;4448;30518;17;0;[];recent;[];$LUNA Closed https://t.co/QpwFTZEh0C https://t.co/bc3C9vUEF0;$LUNA Closed https://t.co/QpwFTZEh0C https://t.co/bc3C9vUEF0;[{'label': 'Neutral', 'score': 0.5876607298851013}];Neutral;0.5876607298851013;2022-05-10
4906;1523853168740007936;https://twitter.com/twitter/statuses/1523853168740007936;2022-05-10 02:31:21+00:00;Cococococo95;False;;662;843;2905;10;1;[];recent;[{'screen_name': '0xgodking', 'name': 'King is going to Permissionless', 'id': 1429896317866811392, 'id_str': '1429896317866811392', 'indices': [0, 10]}];@0xgodking The UST and LUNA duo was a fan favourite going into the cash cup, with multiple big tourney wins includi… https://t.co/0gtFAooV1I;The UST and LUNA duo was a fan favourite going into the cash cup with multiple big tourney wins includi https://t.co/0gtFAooV1I;[{'label': 'Positive', 'score': 0.8886299133300781}];Positive;0.8886299133300781;2022-05-10
4920;1523853118341287937;https://twitter.com/twitter/statuses/1523853118341287937;2022-05-10 02:31:09+00:00;RaichJosh;False;;35;27;32;10;0;[];recent;[{'screen_name': 'medfreaky', 'name': 'Anti-Shill', 'id': 1425224737588981760, 'id_str': '1425224737588981760', 'indices': [0, 10]}, {'screen_name': 'invest_answers', 'name': 'InvestAnswers', 'id': 37084745, 'id_str': '37084745', 'indices': [11, 26]}, {'screen_name': 'WayneTh61288254', 'name': 'Wayne Thompson', 'id': 1471299824620244992, 'id_str': '1471299824620244992', 'indices': [27, 43]}];@medfreaky @invest_answers @WayneTh61288254 It is his 4th largest crypto bag: Bitcoin, eth, Sol, Luna, it’s just a super small bag size;_answers It is his 4th largest crypto bag Bitcoin eth Sol Luna it’s just a super small bag size;[{'label': 'Neutral', 'score': 0.7399249076843262}];Neutral;0.7399249076843262;2022-05-10
4845;1523853338915348480;https://twitter.com/twitter/statuses/1523853338915348480;2022-05-10 02:32:02+00:00;venturefounder;False;Not Financial Advice;146;15329;5077;329;63;[{'text': 'Luna', 'indices': [10, 15]}, {'text': 'Bitcoin', 'indices': [80, 88]}];recent;[];BREAKING: #Luna foundation wallet has just transferred all the remaining 28,205 #Bitcoin to a suspected exchange wa… https://t.co/WlAD7P0jxm;BREAKING #Luna foundation wallet has just transferred all the remaining 28,205 #Bitcoin to a suspected exchange wa https://t.co/WlAD7P0jxm;[{'label': 'Neutral', 'score': 0.9135984778404236}];Neutral;0.9135984778404236;2022-05-10
4977;1523852958449893376;https://twitter.com/twitter/statuses/1523852958449893376;2022-05-10 02:30:31+00:00;SquirrlnNutz;False;;50;1;6;31;0;[];recent;[{'screen_name': 'itsloganshippy', 'name': 'logan shippy', 'id': 1388296321535078400, 'id_str': '1388296321535078400', 'indices': [0, 15]}];@itsloganshippy I lost my life savings with what happened today. 4800 luna... poof gone... Can't cry, can't get ang… https://t.co/6n6ChVI0xa;I lost my life savings with what happened today 4800 luna.. poof gone.. Can't cry can't get ang https://t.co/6n6ChVI0xa;[{'label': 'Negative', 'score': 0.9238528609275818}];Negative;0.9238528609275818;2022-05-10
4968;1523852992234934273;https://twitter.com/twitter/statuses/1523852992234934273;2022-05-10 02:30:39+00:00;Dino91040854;False;China IP属地:北京;31;2;193;13;1;[];recent;[{'screen_name': 'WatcherGuru', 'name': 'Watcher.Guru', 'id': 1387497871751196672, 'id_str': '1387497871751196672', 'indices': [0, 12]}];@WatcherGuru If you trust in $LUNA and LFG, then throw all of your life savings into this hole to help $UST gain a delayed death, come on!;If you trust in $LUNA and LFG then throw all of your life savings into this hole to help $UST gain a delayed death come on!;[{'label': 'Negative', 'score': 0.6361112594604492}];Negative;0.6361112594604492;2022-05-10
4965;1523852993866698753;https://twitter.com/twitter/statuses/1523852993866698753;2022-05-10 02:30:40+00:00;ChrisBird12344;False;;262;1096;594;26;0;[];recent;[{'screen_name': 'Seth__Patterson', 'name': 'Seth Patterson', 'id': 393496860, 'id_str': '393496860', 'indices': [0, 16]}];@Seth__Patterson I think the correct answer is to get a HELOC, use proceeds to buy Luna Coin w 4x leverage and own… https://t.co/355wkKaKG1;__Patterson I think the correct answer is to get a HELOC use proceeds to buy Luna Coin w 4x leverage and own https://t.co/355wkKaKG1;[{'label': 'Neutral', 'score': 0.8825334310531616}];Neutral;0.8825334310531616;2022-05-10
4932;1523853073101504512;https://twitter.com/twitter/statuses/1523853073101504512;2022-05-10 02:30:59+00:00;genesisMfer;False;Singapore;485;195;1774;19;3;[];recent;[{'screen_name': 'Crypto_McKenna', 'name': 'McKenna (¤, ¤)', 'id': 948974801737134080, 'id_str': '948974801737134080', 'indices': [0, 15]}];@Crypto_McKenna Half of CT called me an idiot, Fudder, scumbag, etc. and sent death threats for explaining that… https://t.co/xfBgXYnUoh;_McKenna Half of CT called me an idiot Fudder scumbag etc and sent death threats for explaining that https://t.co/xfBgXYnUoh;[{'label': 'Negative', 'score': 0.9291228652000427}];Negative;0.9291228652000427;2022-05-10
4929;1523853078071373824;https://twitter.com/twitter/statuses/1523853078071373824;2022-05-10 02:31:00+00:00;BitKanOfficial;False;BitKan.com;700;15941;3710;80;29;[{'text': 'BitKan', 'indices': [24, 31]}, {'text': 'BABYDOGE', 'indices': [81, 90]}];recent;[];"🔥 Top Trending Coins on #BitKan Today:

🔹 $GMT
🔸 $BAKE
🔹 $MIOTA
🔸 $LUNA
🔹 $PIT
🔸 #BABYDOGE
🔹 $FLOKI
🔸 $SHIB
🔹 $SOL… https://t.co/04hQruRdl4";Top Trending Coins on #BitKan Today: $GMT $BAKE $MIOTA $LUNA $PIT #BABYDOGE $FLOKI $SHIB $SOL https://t.co/04hQruRdl4;[{'label': 'Neutral', 'score': 0.621212899684906}];Neutral;0.621212899684906;2022-05-10
4942;1523853053509701632;https://twitter.com/twitter/statuses/1523853053509701632;2022-05-10 02:30:54+00:00;ethercool;False;;119;35;735;13;2;[{'text': 'terraluna', 'indices': [4, 14]}];recent;[];"The #terraluna collapse explained:

Too many cult ""believers"" get too greedy and caught up in some belief that this… https://t.co/28QzJgKlDP";"The #terraluna collapse explained: Too many cult ""believers get too greedy and caught up in some belief that this https://t.co/28QzJgKlDP";[{'label': 'Negative', 'score': 0.7764199376106262}];Negative;0.7764199376106262;2022-05-10
4944;1523853049386704896;https://twitter.com/twitter/statuses/1523853049386704896;2022-05-10 02:30:53+00:00;etoeth;False;Aogiri Tree 𖥸;3376;14780;896;18;1;[];recent;[];I exited Luna completely @ $85 and am pretty happy about it now :);I exited Luna completely $85 and am pretty happy about it now :);[{'label': 'Positive', 'score': 0.9570080637931824}];Positive;0.9570080637931824;2022-05-10
4739;1523853691488706561;https://twitter.com/twitter/statuses/1523853691488706561;2022-05-10 02:33:26+00:00;rid2hi;False;Space;4256;4782;3158;31;2;[{'text': 'Luna', 'indices': [0, 5]}, {'text': 'USTUSDT', 'indices': [30, 38]}, {'text': 'Cryptocrash', 'indices': [39, 51]}, {'text': 'LUNA', 'indices': [52, 57]}, {'text': 'mad', 'indices': [58, 62]}];recent;[];#Luna has made people lunatic #USTUSDT #Cryptocrash #LUNA #mad;#Luna has made people lunatic #USTUSDT #Cryptocrash #LUNA #mad;[{'label': 'Negative', 'score': 0.908231794834137}];Negative;0.908231794834137;2022-05-10
4738;1523853692612481024;https://twitter.com/twitter/statuses/1523853692612481024;2022-05-10 02:33:26+00:00;Trivialtales;False;;766;636;9951;29;11;[{'text': 'webcomicday', 'indices': [6, 18]}];recent;[];"It is #webcomicday hi, hello. 
I make a comic called The Trivial Tales of Luna Lesser. Join second graders Luna, a… https://t.co/WgQ5PPXP96";It is #webcomicday hi hello I make a comic called The Trivial Tales of Luna Lesser Join second graders Luna a https://t.co/WgQ5PPXP96;[{'label': 'Positive', 'score': 0.780116856098175}];Positive;0.780116856098175;2022-05-10
4728;1523853747377831936;https://twitter.com/twitter/statuses/1523853747377831936;2022-05-10 02:33:39+00:00;Jigglee_Puff;False;Kanto region, Cosmos;81;78;420;11;2;[];recent;[{'screen_name': 'HsakaTrades', 'name': 'Hsaka', 'id': 944686196331966464, 'id_str': '944686196331966464', 'indices': [0, 12]}];@HsakaTrades Possible counter play to funds trying to take Terra down. Kevin Griffin of Citadel bought $5 billion B… https://t.co/1uoEFlueOY;Possible counter play to funds trying to take Terra down Kevin Griffin of Citadel bought $5 billion B https://t.co/1uoEFlueOY;[{'label': 'Neutral', 'score': 0.8834666609764099}];Neutral;0.8834666609764099;2022-05-10
4758;1523853640947150849;https://twitter.com/twitter/statuses/1523853640947150849;2022-05-10 02:33:14+00:00;0x3y3;False;;2672;5144;17186;22;0;[];recent;[];Been a wild day watching the $LUNA / $UST madness. I was fairly early in the Terra system, since Jan 21… pretty muc… https://t.co/vXDdqPyUJW;Been a wild day watching the $LUNA $UST madness I was fairly early in the Terra system since Jan 21 pretty muc https://t.co/vXDdqPyUJW;[{'label': 'Neutral', 'score': 0.4563734233379364}];Neutral;0.4563734233379364;2022-05-10
4703;1523853805279797248;https://twitter.com/twitter/statuses/1523853805279797248;2022-05-10 02:33:53+00:00;bullishmadman;False;Moon;482;41;361;8;3;[{'text': 'CNFT', 'indices': [38, 43]}];recent;[{'screen_name': 'Moonimals', 'name': 'Moonimals 🌘', 'id': 1436699360000020482, 'id_str': '1436699360000020482', 'indices': [76, 86]}];Better stock up on some solid Cardano #CNFT while the whole market is down. @Moonimals  is a great one to start wit… https://t.co/4gI3fZzlqF;Better stock up on some solid Cardano #CNFT while the whole market is down is a great one to start wit https://t.co/4gI3fZzlqF;[{'label': 'Positive', 'score': 0.9187023043632507}];Positive;0.9187023043632507;2022-05-10
4709;1523853799370022912;https://twitter.com/twitter/statuses/1523853799370022912;2022-05-10 02:33:52+00:00;Londex;False;;81;17632;903;46;17;[];recent;[];"In crypto, you should never wish failure on a legitimate project. We all rise and fall together. 

Inclusion and ed… https://t.co/K7XsVepHEj";In crypto you should never wish failure on a legitimate project We all rise and fall together Inclusion and ed https://t.co/K7XsVepHEj;[{'label': 'Positive', 'score': 0.7988008856773376}];Positive;0.7988008856773376;2022-05-10
4765;1523853627747667968;https://twitter.com/twitter/statuses/1523853627747667968;2022-05-10 02:33:11+00:00;TheDustyBC;True;Dubai;1214;72234;13455;23;3;[];recent;[];"webcam very laggy in this vid, still not sure why a $4k macbook cannot handle it...

Then again, very important… https://t.co/8JjBOrPzH8";webcam very laggy in this vid still not sure why a $4k macbook cannot handle it... Then again very important https://t.co/8JjBOrPzH8;[{'label': 'Negative', 'score': 0.6697670221328735}];Negative;0.6697670221328735;2022-05-10
4822;1523853430913085440;https://twitter.com/twitter/statuses/1523853430913085440;2022-05-10 02:32:24+00:00;pupupuup;False;Bangkok, Thailand;591;338;349;17;1;[];recent;[];I won't sell a single $LUNA or $UST. Let's protect them together.;I won't sell a single $LUNA or $UST Let's protect them together.;[{'label': 'Neutral', 'score': 0.5741130709648132}];Neutral;0.5741130709648132;2022-05-10
4784;1523853545262440448;https://twitter.com/twitter/statuses/1523853545262440448;2022-05-10 02:32:51+00:00;Applesaucesome1;False;;149;741;2585;10;0;[];recent;[];"Everyone talking about UST this and Do Kwon that...

I guess the entirety of CT was in Luna because they were compa… https://t.co/KHQ9TN6m9o";Everyone talking about UST this and Do Kwon that... I guess the entirety of CT was in Luna because they were compa https://t.co/KHQ9TN6m9o;[{'label': 'Neutral', 'score': 0.8229402899742126}];Neutral;0.8229402899742126;2022-05-10
3959;1523856398597169153;https://twitter.com/twitter/statuses/1523856398597169153;2022-05-10 02:44:11+00:00;lawmaster;True;;2225;167880;23889;36;0;[];recent;[{'screen_name': 'statelayer', 'name': 'state', 'id': 1249460237913874433, 'id_str': '1249460237913874433', 'indices': [0, 11]}];@statelayer Yep highly unlikely now from Alameda. Not sure honestly if Jump even has enough resources now and highl… https://t.co/ciQkvu4Hjq;Yep highly unlikely now from Alameda Not sure honestly if Jump even has enough resources now and highl https://t.co/ciQkvu4Hjq;[{'label': 'Negative', 'score': 0.8358047604560852}];Negative;0.8358047604560852;2022-05-10
3913;1523856525676191744;https://twitter.com/twitter/statuses/1523856525676191744;2022-05-10 02:44:42+00:00;0xSunRunner;False;;352;357;974;11;0;[];recent;[{'screen_name': 'DeFifrog1', 'name': 'DeFifrog', 'id': 1485006844603084803, 'id_str': '1485006844603084803', 'indices': [0, 10]}];"@DeFifrog1 Cardano surges to 6.9 on the backs of ""LUNA but better"" narrative";"Cardano surges to 6.9 on the backs of ""LUNA but better narrative";[{'label': 'Neutral', 'score': 0.5700787305831909}];Neutral;0.5700787305831909;2022-05-10
3923;1523856507808493568;https://twitter.com/twitter/statuses/1523856507808493568;2022-05-10 02:44:38+00:00;FantomAlpha;False;Fantom Opera;237;1178;1644;8;1;[];recent;[];Well citadel took the other side of the $UST $LUNA trade, they really are public enemy number 1.;Well citadel took the other side of the $UST $LUNA trade they really are public enemy number 1.;[{'label': 'Negative', 'score': 0.8402886390686035}];Negative;0.8402886390686035;2022-05-10
