;id;url;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;tweet_type;mentions;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta;date
4534;1522227383490826240;https://twitter.com/twitter/statuses/1522227383490826240;2022-05-05 14:51:04+00:00;cataoshi;False;;209;112;313;34;8;[{'text': 'FFXIV', 'indices': [81, 87]}, {'text': 'FFXIVART', 'indices': [88, 97]}];recent;[];"Yesterday was my birthday🎉 so I decided to draw my little Luna to celebrate 🎉 💫🌟
#FFXIV #FFXIVART https://t.co/5IwbUP3BFm";Yesterday was my birthday so I decided to draw my little Luna to celebrate 💫🌟 #FFXIV #FFXIVART https://t.co/5IwbUP3BFm;[{'label': 'Positive', 'score': 0.9731460213661194}];Positive;0.9731460213661194;2022-05-05
4641;1522226804706009088;https://twitter.com/twitter/statuses/1522226804706009088;2022-05-05 14:48:46+00:00;SailorDominique;False;;116;64;571;28;6;[{'text': 'KuCoin', 'indices': [22, 29]}, {'text': 'Crypto', 'indices': [94, 101]}, {'text': 'DeFI', 'indices': [102, 107]}];recent;[];"$FSN is now listed on #KuCoin guys paired with $USDT go get now before you missed the pump!!

#Crypto #DeFI… https://t.co/LrG4AmQ1aj";$FSN is now listed on #KuCoin guys paired with $USDT go get now before you missed the pump!! #Crypto #DeFI https://t.co/LrG4AmQ1aj;[{'label': 'Positive', 'score': 0.7734224796295166}];Positive;0.7734224796295166;2022-05-05
4630;1522226859219603457;https://twitter.com/twitter/statuses/1522226859219603457;2022-05-05 14:48:59+00:00;AdamBat92308251;False;Doncaster;198;139;1984;7;0;[{'text': 'CatsofTwittter', 'indices': [99, 114]}];recent;[];Today at the cat cafe, play fight between Zeya and Pumpkin, followed by a mini stick spin of Luna. #CatsofTwittter https://t.co/lYMnOUfb4i;Today at the cat cafe play fight between Zeya and Pumpkin followed by a mini stick spin of Luna #CatsofTwittter https://t.co/lYMnOUfb4i;[{'label': 'Neutral', 'score': 0.8229801654815674}];Neutral;0.8229801654815674;2022-05-05
4418;1522227838031699970;https://twitter.com/twitter/statuses/1522227838031699970;2022-05-05 14:52:52+00:00;luna_bane;False;Dallas, TX;1976;2508;51001;13;0;[];recent;[];Every day I thank God that the journalism program at UNT made us all to take a PR class because I just had a PR my… https://t.co/91TfV7LgNH;Every day I thank God that the journalism program at UNT made us all to take a PR class because I just had a PR my https://t.co/91TfV7LgNH;[{'label': 'Positive', 'score': 0.9514749050140381}];Positive;0.9514749050140381;2022-05-05
4440;1522227752690143234;https://twitter.com/twitter/statuses/1522227752690143234;2022-05-05 14:52:32+00:00;Heliaterra1;False;;316;157;1263;29;0;[];recent;[];I webt to IKEA today. Say hi to my new IKEA shark Luna ❤ https://t.co/phLC4Mw9jJ;I webt to IKEA today Say hi to my new IKEA shark Luna https://t.co/phLC4Mw9jJ;[{'label': 'Positive', 'score': 0.7417108416557312}];Positive;0.7417108416557312;2022-05-05
4451;1522227703105081351;https://twitter.com/twitter/statuses/1522227703105081351;2022-05-05 14:52:20+00:00;michaelwrub;False;The Metaverse;0;7644;2127;17;3;[{'text': 'Bitcoin', 'indices': [20, 28]}];recent;[];"$luna hasn’t bought #Bitcoin in almost 3 weeks 

They still have about $1.5 billion approved to buy more $BTC 👀";$luna hasn’t bought #Bitcoin in almost 3 weeks They still have about $1.5 billion approved to buy more $BTC 👀;[{'label': 'Neutral', 'score': 0.7650971412658691}];Neutral;0.7650971412658691;2022-05-05
4498;1522227490206404609;https://twitter.com/twitter/statuses/1522227490206404609;2022-05-05 14:51:29+00:00;pwnlord69;False;Larp Kingdom;835;11048;5981;14;0;[];recent;[];"short across the board ... heavily short on $LUNA

long $GMT as a pair trade ... it's showing pretty solid strength… https://t.co/o9Zrjj8SoR";short across the board .. heavily short on $LUNA long $GMT as a pair trade .. it's showing pretty solid strength https://t.co/o9Zrjj8SoR;[{'label': 'Positive', 'score': 0.8621178865432739}];Positive;0.8621178865432739;2022-05-05
4526;1522227415300419585;https://twitter.com/twitter/statuses/1522227415300419585;2022-05-05 14:51:12+00:00;jb73114;False;;4367;2055;19189;7;1;[];recent;[{'screen_name': 'LunaLuvgood2020', 'name': 'Luna Luvgood 🌻🌻🌻', 'id': 2918161040, 'id_str': '2918161040', 'indices': [0, 16]}, {'screen_name': 'TrisResists', 'name': 'Tris', 'id': 782292383450955776, 'id_str': '782292383450955776', 'indices': [17, 29]}];@LunaLuvgood2020 @TrisResists Good for you Luna.  I can't remember when I felt sorry for the GQP.;Good for you Luna I can't remember when I felt sorry for the GQP.;[{'label': 'Positive', 'score': 0.464114248752594}];Positive;0.464114248752594;2022-05-05
4457;1522227687317995521;https://twitter.com/twitter/statuses/1522227687317995521;2022-05-05 14:52:16+00:00;DerekPa30582481;False;;7168;6513;110679;5;1;[];recent;[{'screen_name': 'crosiglia', 'name': 'Nella Crosiglia', 'id': 1292087054164275200, 'id_str': '1292087054164275200', 'indices': [0, 10]}, {'screen_name': 'Ravindr19882659', 'name': 'Ravindra Joshi', 'id': 1332580482286903296, 'id_str': '1332580482286903296', 'indices': [11, 27]}, {'screen_name': 'Alaayous3', 'name': 'alaa amy', 'id': 1291071432202637313, 'id_str': '1291071432202637313', 'indices': [28, 38]}, {'screen_name': 'Roshank56856946', 'name': 'Roshankhan', 'id': 1338432413815496704, 'id_str': '1338432413815496704', 'indices': [39, 55]}, {'screen_name': 'scouse_kim', 'name': 'scouse kim', 'id': 1300808865181818880, 'id_str': '1300808865181818880', 'indices': [56, 67]}, {'screen_name': 'szentandrassym', 'name': '🌞 Sophie S 🌴', 'id': 953137771, 'id_str': '953137771', 'indices': [68, 83]}, {'screen_name': 'saif9400s', 'name': 'saif', 'id': 1425511199890944008, 'id_str': '1425511199890944008', 'indices': [84, 94]}, {'screen_name': 'EndruVitak', 'name': 'Endru Vitak', 'id': 1474492268895604737, 'id_str': '1474492268895604737', 'indices': [95, 106]}];@crosiglia @Ravindr19882659 @Alaayous3 @Roshank56856946 @scouse_kim @szentandrassym @saif9400s @EndruVitak… https://t.co/DKD6TarIvn;_kim https://t.co/DKD6TarIvn;[{'label': 'Neutral', 'score': 0.7982330322265625}];Neutral;0.7982330322265625;2022-05-05
4884;1522225469051047936;https://twitter.com/twitter/statuses/1522225469051047936;2022-05-05 14:43:28+00:00;prism_protocol;False;Webapp ➡️;57;40548;2551;225;82;[];recent;[];"Gm Refractoooors ▲🌈

Introducing the Prism Protocol v2 Roadmap 🛣️🗺️

In this medium we take a look back through the… https://t.co/DPLWK3iQmL";Gm Refractoooors ▲🌈 Introducing the Prism Protocol v2 Roadmap 🛣️🗺️ In this medium we take a look back through the https://t.co/DPLWK3iQmL;[{'label': 'Neutral', 'score': 0.5990035533905029}];Neutral;0.5990035533905029;2022-05-05
4881;1522225472968531972;https://twitter.com/twitter/statuses/1522225472968531972;2022-05-05 14:43:28+00:00;prism_protocol;False;Webapp ➡️;57;40548;2551;25;0;[];recent;[];"Refracting New Assets:

Refracting more yield bearing assets is imperative to increasing utility, TVL &amp; protocol re… https://t.co/Cnrh7GlmgV";Refracting New Assets: Refracting more yield bearing assets is imperative to increasing utility TVL &amp protocol re https://t.co/Cnrh7GlmgV;[{'label': 'Neutral', 'score': 0.6350501179695129}];Neutral;0.6350501179695129;2022-05-05
4879;1522225474813968384;https://twitter.com/twitter/statuses/1522225474813968384;2022-05-05 14:43:29+00:00;prism_protocol;False;Webapp ➡️;57;40548;2551;28;3;[];recent;[];"Expanding the reach of Limit Orders:

- We launched functionality for users to be able to leave limit orders across… https://t.co/a0HAWuJnkr";Expanding the reach of Limit Orders: We launched functionality for users to be able to leave limit orders across https://t.co/a0HAWuJnkr;[{'label': 'Positive', 'score': 0.5155529975891113}];Positive;0.5155529975891113;2022-05-05
4877;1522225484255350785;https://twitter.com/twitter/statuses/1522225484255350785;2022-05-05 14:43:31+00:00;prism_protocol;False;Webapp ➡️;57;40548;2551;17;1;[];recent;[];Leveraged yield strategies could be implemented on Fields of Mars. For example a user could deposit LUNA, borrow ad… https://t.co/TQXIdClgWv;Leveraged yield strategies could be implemented on Fields of Mars For example a user could deposit LUNA borrow ad https://t.co/TQXIdClgWv;[{'label': 'Neutral', 'score': 0.7224989533424377}];Neutral;0.7224989533424377;2022-05-05
4882;1522225471148236802;https://twitter.com/twitter/statuses/1522225471148236802;2022-05-05 14:43:28+00:00;prism_protocol;False;Webapp ➡️;57;40548;2551;19;1;[];recent;[];"pAsset Governance:

- Users will be able to pledge pAssets and start accumulating ⚡️pAMPS 💪🏼
- pAMPS accrued will d… https://t.co/Abq3AJeScl";pAsset Governance: Users will be able to pledge pAssets and start accumulating ⚡️pAMPS 💪🏼 pAMPS accrued will d https://t.co/Abq3AJeScl;[{'label': 'Positive', 'score': 0.6324866414070129}];Positive;0.6324866414070129;2022-05-05
4966;1522224967848534016;https://twitter.com/twitter/statuses/1522224967848534016;2022-05-05 14:41:28+00:00;StockReversals;False;United States;124;4399;13039;6;0;[];recent;[];I was blocked a few months back for questioning the Prism Protocol. That was all I needed to know. They steal your… https://t.co/fkJEElX14H;I was blocked a few months back for questioning the Prism Protocol That was all I needed to know They steal your https://t.co/fkJEElX14H;[{'label': 'Negative', 'score': 0.8400787711143494}];Negative;0.8400787711143494;2022-05-05
4844;1522225658885283840;https://twitter.com/twitter/statuses/1522225658885283840;2022-05-05 14:44:13+00:00;Luna_Lu_La;False;Canada;1586;5419;40012;29;7;[];recent;[];"look at mimi 😭
 https://t.co/hdeomiMlJi";look at mimi 😭 https://t.co/hdeomiMlJi;[{'label': 'Neutral', 'score': 0.5093573331832886}];Neutral;0.5093573331832886;2022-05-05
4705;1522226488711516166;https://twitter.com/twitter/statuses/1522226488711516166;2022-05-05 14:47:31+00:00;Luna_22v;False;Purple Island💜ᵃʳᵐʸ;331;701;1454;17;2;[{'text': 'hobi', 'indices': [60, 65]}, {'text': 'hoseok', 'indices': [67, 74]}];recent;[];"J-HOPE IN STORY INSTAGRAM
HOBI:199?
HOBI:2018
he's so cute🥺
#hobi 
#hoseok https://t.co/g38eHgfx17";J-HOPE IN STORY INSTAGRAM HOBI:199? HOBI:2018 he's so cute🥺 #hobi #hoseok https://t.co/g38eHgfx17;[{'label': 'Positive', 'score': 0.9406689405441284}];Positive;0.9406689405441284;2022-05-05
4716;1522226438967021568;https://twitter.com/twitter/statuses/1522226438967021568;2022-05-05 14:47:19+00:00;AlgodTrading;False;;863;96636;7242;66;0;[];recent;[{'screen_name': 'AltcoinGordon', 'name': 'Altcoin Gordon', 'id': 1354400126857605121, 'id_str': '1354400126857605121', 'indices': [0, 14]}];@AltcoinGordon Pretty sure that guy is a Luna holder;Pretty sure that guy is a Luna holder;[{'label': 'Neutral', 'score': 0.6389124393463135}];Neutral;0.6389124393463135;2022-05-05
4811;1522225855765823489;https://twitter.com/twitter/statuses/1522225855765823489;2022-05-05 14:45:00+00:00;StarCinema;True;Philippines;595;1877497;391079;9;1;[];recent;[];"These photos of Baby Luna will melt your hearts! 

https://t.co/HDBAkL5SS3";These photos of Baby Luna will melt your hearts https://t.co/HDBAkL5SS3;[{'label': 'Positive', 'score': 0.9518136978149414}];Positive;0.9518136978149414;2022-05-05
4806;1522225872794660864;https://twitter.com/twitter/statuses/1522225872794660864;2022-05-05 14:45:04+00:00;Luna_Seleneeeee;False;;786;511;24362;29;16;[];recent;[];Voting while streaming😊 Arat na po! Let's focus on the good things nalang po and prepare for the upcoming release o… https://t.co/2axBkoMEQD;Voting while streaming Arat na po Let's focus on the good things nalang po and prepare for the upcoming release o https://t.co/2axBkoMEQD;[{'label': 'Positive', 'score': 0.8738699555397034}];Positive;0.8738699555397034;2022-05-05
4785;1522226009139032066;https://twitter.com/twitter/statuses/1522226009139032066;2022-05-05 14:45:36+00:00;bitgertPro;False;;458;12673;2044;563;191;[{'text': 'Bitgert', 'indices': [30, 38]}, {'text': 'BRC20', 'indices': [39, 45]}, {'text': 'Brise', 'indices': [106, 112]}];recent;[{'screen_name': 'CoinMarketCap', 'name': 'CoinMarketCap', 'id': 2260491445, 'id_str': '2260491445', 'indices': [62, 76]}, {'screen_name': 'binance', 'name': 'Binance', 'id': 877807935493033984, 'id_str': '877807935493033984', 'indices': [95, 103]}];"Two or more projects build on #Bitgert #BRC20 already list on @CoinMarketCap which is owned by @binance 

#Brise li… https://t.co/ELeCpNPDsO";Two or more projects build on #Bitgert #BRC20 already list on which is owned by #Brise li https://t.co/ELeCpNPDsO;[{'label': 'Neutral', 'score': 0.8559197783470154}];Neutral;0.8559197783470154;2022-05-05
3977;1522230226465566722;https://twitter.com/twitter/statuses/1522230226465566722;2022-05-05 15:02:22+00:00;DerekPa30582481;False;;7168;6513;110679;11;6;[];recent;[{'screen_name': 'crosiglia', 'name': 'Nella Crosiglia', 'id': 1292087054164275200, 'id_str': '1292087054164275200', 'indices': [0, 10]}, {'screen_name': 'scouse_kim', 'name': 'scouse kim', 'id': 1300808865181818880, 'id_str': '1300808865181818880', 'indices': [11, 22]}, {'screen_name': 'Ravindr19882659', 'name': 'Ravindra Joshi', 'id': 1332580482286903296, 'id_str': '1332580482286903296', 'indices': [23, 39]}, {'screen_name': 'Alaayous3', 'name': 'alaa amy', 'id': 1291071432202637313, 'id_str': '1291071432202637313', 'indices': [40, 50]}, {'screen_name': 'Roshank56856946', 'name': 'Roshankhan', 'id': 1338432413815496704, 'id_str': '1338432413815496704', 'indices': [51, 67]}, {'screen_name': 'szentandrassym', 'name': '🌞 Sophie S 🌴', 'id': 953137771, 'id_str': '953137771', 'indices': [68, 83]}, {'screen_name': 'saif9400s', 'name': 'saif', 'id': 1425511199890944008, 'id_str': '1425511199890944008', 'indices': [84, 94]}, {'screen_name': 'EndruVitak', 'name': 'Endru Vitak', 'id': 1474492268895604737, 'id_str': '1474492268895604737', 'indices': [95, 106]}];@crosiglia @scouse_kim @Ravindr19882659 @Alaayous3 @Roshank56856946 @szentandrassym @saif9400s @EndruVitak… https://t.co/A0nvuaADw1;_kim https://t.co/A0nvuaADw1;[{'label': 'Neutral', 'score': 0.8182687163352966}];Neutral;0.8182687163352966;2022-05-05
3914;1522230594536894465;https://twitter.com/twitter/statuses/1522230594536894465;2022-05-05 15:03:50+00:00;IAmAlien2050;False;Samat, Valerio ;419;301;8683;6;1;[{'text': 'StarWars', 'indices': [21, 30]}, {'text': 'Jedi', 'indices': [72, 77]}];recent;[{'screen_name': 'SimpleHold', 'name': 'SimpleHold', 'id': 1357270392948277253, 'id_str': '1357270392948277253', 'indices': [0, 11]}];"@SimpleHold You love #StarWars too? Me yes! And I'll choose the side of #Jedi.

Story: I'm currently looking for my… https://t.co/khA4YNnZkz";You love #StarWars too Me yes And I'll choose the side of #Jedi. Story I'm currently looking for my https://t.co/khA4YNnZkz;[{'label': 'Positive', 'score': 0.8818038702011108}];Positive;0.8818038702011108;2022-05-05
4003;1522230126876012544;https://twitter.com/twitter/statuses/1522230126876012544;2022-05-05 15:01:58+00:00;ldraine0210;False;;76;104;1970;5;2;[];recent;[];I stg luna is just a goddess no one can tell me otherwise https://t.co/Um1iENsOdH;I stg luna is just a goddess no one can tell me otherwise https://t.co/Um1iENsOdH;[{'label': 'Positive', 'score': 0.9102736711502075}];Positive;0.9102736711502075;2022-05-05
3794;1522231263733874689;https://twitter.com/twitter/statuses/1522231263733874689;2022-05-05 15:06:29+00:00;Nightly_Luna;False;show, movies, comics, fanmade.;8;2041;25963;11;5;[];recent;[];What? Why?!Perilous journeys are what I thrive upon!;What Why?!Perilous journeys are what I thrive upon!;[{'label': 'Positive', 'score': 0.9589051604270935}];Positive;0.9589051604270935;2022-05-05
3813;1522231188613570560;https://twitter.com/twitter/statuses/1522231188613570560;2022-05-05 15:06:11+00:00;pud333;False;Vancouver, BC;705;559;60092;8;0;[];recent;[];My kid makes a paper purse at school every day. She will pair it with a dress the next day. Today she is wearing a… https://t.co/9Cg1T50YG1;My kid makes a paper purse at school every day She will pair it with a dress the next day Today she is wearing a https://t.co/9Cg1T50YG1;[{'label': 'Neutral', 'score': 0.7935556769371033}];Neutral;0.7935556769371033;2022-05-05
3753;1522231498333736963;https://twitter.com/twitter/statuses/1522231498333736963;2022-05-05 15:07:25+00:00;jodi427;False;;722;1066;31917;32;0;[];recent;[];"Please send all prayers/healing thoughts whatever you have our way. 
My 2 year old, Luna, is in the hospital with M… https://t.co/372MHBY5MD";Please send all prayers/healing thoughts whatever you have our way My 2 year old Luna is in the hospital with M https://t.co/372MHBY5MD;[{'label': 'Neutral', 'score': 0.6419234275817871}];Neutral;0.6419234275817871;2022-05-05
3767;1522231410194591744;https://twitter.com/twitter/statuses/1522231410194591744;2022-05-05 15:07:04+00:00;Luna_EVmania;False;Berlin, Germany;846;2552;73680;5;0;[];recent;[{'screen_name': 'LZZYHALE', 'name': 'Lzzy Hale', 'id': 19410179, 'id_str': '19410179', 'indices': [9, 18]}];Watching @LZZYHALE's IG story over and over again! I love that she's feeling it so much! Another proof that their m… https://t.co/iAvl5Lzy8P;Watching 's IG story over and over again I love that she's feeling it so much Another proof that their m https://t.co/iAvl5Lzy8P;[{'label': 'Positive', 'score': 0.973609209060669}];Positive;0.973609209060669;2022-05-05
4270;1522228698556022785;https://twitter.com/twitter/statuses/1522228698556022785;2022-05-05 14:56:18+00:00;LunaNFTTracker;False;Terra;25;9657;7275;9;1;[{'text': 'GalacticPunk', 'indices': [0, 13]}];recent;[];"#GalacticPunk #5011 sold for 50 $LUNA (~4,124 $UST)

https://t.co/IgjTaA0o9v
https://t.co/m3cS9AquBK https://t.co/XlQ3wIW1Xb";#GalacticPunk #5011 sold for 50 $LUNA (~4,124 $UST) https://t.co/IgjTaA0o9v https://t.co/m3cS9AquBK https://t.co/XlQ3wIW1Xb;[{'label': 'Neutral', 'score': 0.8904541730880737}];Neutral;0.8904541730880737;2022-05-05
4295;1522228558365696004;https://twitter.com/twitter/statuses/1522228558365696004;2022-05-05 14:55:44+00:00;lunatichisoka;False;;1128;6916;2374;8;0;[];recent;[{'screen_name': 'realskizoid', 'name': 'Steve', 'id': 898953123619676162, 'id_str': '898953123619676162', 'indices': [0, 12]}];@realskizoid Teach me ser. Just be sure to factor in the hyper deflationary burn that luna has which the other 2 don't plz;Teach me ser Just be sure to factor in the hyper deflationary burn that luna has which the other 2 don't plz;[{'label': 'Neutral', 'score': 0.6925361752510071}];Neutral;0.6925361752510071;2022-05-05
4239;1522228891280199680;https://twitter.com/twitter/statuses/1522228891280199680;2022-05-05 14:57:03+00:00;DrozdMichal;False;;221;44;2171;5;0;[];recent;[{'screen_name': 'knapstacker', 'name': 'k:napstack 🇺🇦🕊', 'id': 1053504352143327232, 'id_str': '1053504352143327232', 'indices': [0, 12]}];@knapstacker Stop comparing Luna to COTI! As they are both so different!;Stop comparing Luna to COTI As they are both so different!;[{'label': 'Negative', 'score': 0.8051380515098572}];Negative;0.8051380515098572;2022-05-05
4253;1522228816558669824;https://twitter.com/twitter/statuses/1522228816558669824;2022-05-05 14:56:46+00:00;GCoatalen;False;Paris, France;1517;1349;17598;19;0;[];recent;[];Really love this ms, it's as if they were dancing https://t.co/QyisvxK2dE https://t.co/d2acR2AyuA;Really love this ms it's as if they were dancing https://t.co/QyisvxK2dE https://t.co/d2acR2AyuA;[{'label': 'Positive', 'score': 0.9756397604942322}];Positive;0.9756397604942322;2022-05-05
4251;1522228820073496576;https://twitter.com/twitter/statuses/1522228820073496576;2022-05-05 14:56:47+00:00;luna_lusciousla;False;;104;31;38;7;0;[];recent;[];Can we play in front of window…… maybe the neighbor will wanna join us next time 😝 https://t.co/8kJx5vrfH0;Can we play in front of window… maybe the neighbor will wanna join us next time https://t.co/8kJx5vrfH0;[{'label': 'Neutral', 'score': 0.5461984276771545}];Neutral;0.5461984276771545;2022-05-05
4242;1522228875677294592;https://twitter.com/twitter/statuses/1522228875677294592;2022-05-05 14:57:00+00:00;assassins_nfts;False;WorldWide;280;1309;569;30;12;[];recent;[];"Is the rally coming? 
https://t.co/jqLIsNOqIJ";Is the rally coming https://t.co/jqLIsNOqIJ;[{'label': 'Neutral', 'score': 0.8739746809005737}];Neutral;0.8739746809005737;2022-05-05
4359;1522228165367713792;https://twitter.com/twitter/statuses/1522228165367713792;2022-05-05 14:54:10+00:00;restokin;False;US;689;4630;85579;10;8;[];recent;[{'screen_name': 'luna_sea', 'name': 'luna sea🌎persister🌻🇺🇦', 'id': 16234821, 'id_str': '16234821', 'indices': [0, 9]}, {'screen_name': 'stevesilberman', 'name': 'Steve Silberman', 'id': 18655567, 'id_str': '18655567', 'indices': [10, 25]}, {'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [26, 30]}];@luna_sea @stevesilberman @GOP The GOP is combining data from multiple sources to invade the privacy of women. You… https://t.co/FXd8DIT8bG;_sea The GOP is combining data from multiple sources to invade the privacy of women You https://t.co/FXd8DIT8bG;[{'label': 'Negative', 'score': 0.6935390830039978}];Negative;0.6935390830039978;2022-05-05
4219;1522229011245682690;https://twitter.com/twitter/statuses/1522229011245682690;2022-05-05 14:57:32+00:00;crosiglia;False;;4716;4882;88023;5;2;[];recent;[{'screen_name': 'DerekPa30582481', 'name': 'Derek Paterson', 'id': 1350737764707422209, 'id_str': '1350737764707422209', 'indices': [0, 16]}, {'screen_name': 'scouse_kim', 'name': 'scouse kim', 'id': 1300808865181818880, 'id_str': '1300808865181818880', 'indices': [17, 28]}, {'screen_name': 'Ravindr19882659', 'name': 'Ravindra Joshi', 'id': 1332580482286903296, 'id_str': '1332580482286903296', 'indices': [29, 45]}, {'screen_name': 'Alaayous3', 'name': 'alaa amy', 'id': 1291071432202637313, 'id_str': '1291071432202637313', 'indices': [46, 56]}, {'screen_name': 'Roshank56856946', 'name': 'Roshankhan', 'id': 1338432413815496704, 'id_str': '1338432413815496704', 'indices': [57, 73]}, {'screen_name': 'szentandrassym', 'name': '🌞 Sophie S 🌴', 'id': 953137771, 'id_str': '953137771', 'indices': [74, 89]}, {'screen_name': 'saif9400s', 'name': 'saif', 'id': 1425511199890944008, 'id_str': '1425511199890944008', 'indices': [90, 100]}, {'screen_name': 'EndruVitak', 'name': 'Endru Vitak', 'id': 1474492268895604737, 'id_str': '1474492268895604737', 'indices': [101, 112]}];@DerekPa30582481 @scouse_kim @Ravindr19882659 @Alaayous3 @Roshank56856946 @szentandrassym @saif9400s @EndruVitak… https://t.co/sZQrPFILyL;_kim https://t.co/sZQrPFILyL;[{'label': 'Neutral', 'score': 0.8059346079826355}];Neutral;0.8059346079826355;2022-05-05
4116;1522229642802905088;https://twitter.com/twitter/statuses/1522229642802905088;2022-05-05 15:00:03+00:00;lolacriptonft;False;Paranavaí-PR;48412;77002;40678;11;2;[{'text': 'NFT', 'indices': [79, 83]}];recent;[];"Shill me your NFT 🔥  Drop your art!🚀

1 ) Retweet my Tweet Fixed
2 ) Drop your #NFT art or project
3 ) Follow Me

s… https://t.co/h9OVo3aP5m";Shill me your NFT Drop your art!🚀 1 Retweet my Tweet Fixed 2 Drop your #NFT art or project 3 Follow Me s https://t.co/h9OVo3aP5m;[{'label': 'Positive', 'score': 0.559524416923523}];Positive;0.559524416923523;2022-05-05
4074;1522229823346814978;https://twitter.com/twitter/statuses/1522229823346814978;2022-05-05 15:00:46+00:00;play_nity;False;Metaverse;207;26431;1018;12;3;[];recent;[];"Key PlayNity The Genesis NFT information:
🗓 Mint Date: 5th May
⏱ Mint Time:
- Presale starts at 3:00 pm UTC (Whitel… https://t.co/jfQ4QTg2lg";Key PlayNity The Genesis NFT information: Mint Date 5th May Mint Time: Presale starts at 3:00 pm UTC (Whitel https://t.co/jfQ4QTg2lg;[{'label': 'Neutral', 'score': 0.9153757691383362}];Neutral;0.9153757691383362;2022-05-05
4092;1522229760075747330;https://twitter.com/twitter/statuses/1522229760075747330;2022-05-05 15:00:31+00:00;TheHouseOfSinn;False;Romania;274;33817;69564;15;3;[];recent;[];"Of course you dream of serving Romanian Goddesses, but first you must pass the audition.......
Could you impress Ma… https://t.co/W71X9fLdB4";Of course you dream of serving Romanian Goddesses but first you must pass the audition....... Could you impress Ma https://t.co/W71X9fLdB4;[{'label': 'Positive', 'score': 0.7602146863937378}];Positive;0.7602146863937378;2022-05-05
4150;1522229456299261952;https://twitter.com/twitter/statuses/1522229456299261952;2022-05-05 14:59:18+00:00;gyuupupp;False;0406 Los Brazos de Mingyu St.;1060;4833;11676;331;263;[];recent;[];"LUNA HIMLAY ALL DAY GA 🥴

2 WINNERS TBK LIKE THE BEGINNING COLL.

✨ mbf
✨ like and rt
✨comment fts today's trailer… https://t.co/C9i8YzNvQq";LUNA HIMLAY ALL DAY GA 🥴 2 WINNERS TBK LIKE THE BEGINNING COLL. mbf like and rt ✨comment fts today's trailer https://t.co/C9i8YzNvQq;[{'label': 'Positive', 'score': 0.8293948173522949}];Positive;0.8293948173522949;2022-05-05
4173;1522229305853546497;https://twitter.com/twitter/statuses/1522229305853546497;2022-05-05 14:58:42+00:00;luna_lun_a;False;she/her;1583;1158;5203;9;2;[];recent;[];"The syllabus is out. I correctly guessed that the professor would let us watch Ghost in the Shell in class.

But di… https://t.co/cBjSGJgN6q";The syllabus is out I correctly guessed that the professor would let us watch Ghost in the Shell in class. But di https://t.co/cBjSGJgN6q;[{'label': 'Neutral', 'score': 0.7051767706871033}];Neutral;0.7051767706871033;2022-05-05
897;1522249207574323202;https://twitter.com/twitter/statuses/1522249207574323202;2022-05-05 16:17:47+00:00;femalelroom;False;;65;5098;2910;144;19;[];recent;[];“The only thing new in wrestling, is what’s been forgotten.” - Luna Vachon https://t.co/uSuoZBXzLt;“The only thing new in wrestling is what’s been forgotten. Luna Vachon https://t.co/uSuoZBXzLt;[{'label': 'Neutral', 'score': 0.767564594745636}];Neutral;0.767564594745636;2022-05-05
895;1522249230898941952;https://twitter.com/twitter/statuses/1522249230898941952;2022-05-05 16:17:53+00:00;blue_jetpack;False;;25;23;251;14;3;[];recent;[{'screen_name': '_LoudDefender', 'name': 'LoudDefender || COMMISSIONS OPEN', 'id': 2980095469, 'id_str': '2980095469', 'indices': [0, 14]}, {'screen_name': 'mirrormation63', 'name': 'Steven Espejo', 'id': 1177022100210503680, 'id_str': '1177022100210503680', 'indices': [15, 30]}, {'screen_name': 'goombario217', 'name': 'Goombario217', 'id': 1339342717680283654, 'id_str': '1339342717680283654', 'indices': [31, 44]}, {'screen_name': 'BrendanPoepple5', 'name': 'Brendan Poepplein (#CodifyRoe)', 'id': 1024105183004033025, 'id_str': '1024105183004033025', 'indices': [45, 61]}, {'screen_name': 'Examdeo', 'name': '•Examdeo•', 'id': 3068999313, 'id_str': '3068999313', 'indices': [62, 70]}, {'screen_name': 'JMerca14', 'name': '🇵🇭 JM50 🧡💜💙', 'id': 1148220191777497090, 'id_str': '1148220191777497090', 'indices': [71, 80]}, {'screen_name': 'melodramatic', 'name': 'Melodramatic', 'id': 3336931269, 'id_str': '3336931269', 'indices': [81, 94]}, {'screen_name': 'imhappsz', 'name': 'Happsz 🐝💛', 'id': 1469351727078211584, 'id_str': '1469351727078211584', 'indices': [95, 104]}];@_LoudDefender @mirrormation63 @goombario217 @BrendanPoepple5 @Examdeo @JMerca14 @melodramatic @imhappsz… https://t.co/4Cn5poFwZV;@_LoudDefender https://t.co/4Cn5poFwZV;[{'label': 'Neutral', 'score': 0.8677188754081726}];Neutral;0.8677188754081726;2022-05-05
901;1522249201521860629;https://twitter.com/twitter/statuses/1522249201521860629;2022-05-05 16:17:46+00:00;sizeable13;False;;218;969;612;47;4;[];recent;[];Large Luna WIP https://t.co/tAsydT1Qt8;Large Luna WIP https://t.co/tAsydT1Qt8;[{'label': 'Neutral', 'score': 0.8508118391036987}];Neutral;0.8508118391036987;2022-05-05
