;id;url;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;tweet_type;mentions;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta;date
2545;1523725688754245632;https://twitter.com/twitter/statuses/1523725688754245632;2022-05-09 18:04:48+00:00;JTinvestsInYou;False;youtube.com/c/jtinvestsinyou;1246;6326;14777;28;0;[];recent;[{'screen_name': 'saylor', 'name': 'Michael Saylor⚡️', 'id': 244647486, 'id_str': '244647486', 'indices': [66, 73]}];The two biggest risks to Bitcoin right now are Terra/Luna/UST and @saylor;The two biggest risks to Bitcoin right now are Terra/Luna/UST and;[{'label': 'Negative', 'score': 0.6498115062713623}];Negative;0.6498115062713623;2022-05-09
2543;1523725705452077056;https://twitter.com/twitter/statuses/1523725705452077056;2022-05-09 18:04:52+00:00;money_zg;False;Dubai;369;28963;580;42;2;[{'text': 'LUNA', 'indices': [0, 5]}];recent;[];#LUNA is now worth less than the stablecoin it supposedly backs. 🫣 https://t.co/nstC4lRhlv;#LUNA is now worth less than the stablecoin it supposedly backs https://t.co/nstC4lRhlv;[{'label': 'Negative', 'score': 0.7567865252494812}];Negative;0.7567865252494812;2022-05-09
2564;1523725606407446528;https://twitter.com/twitter/statuses/1523725606407446528;2022-05-09 18:04:28+00:00;ShowMeUrHoles;False;;371;164;2942;15;3;[];recent;[];Normally I'm not one for the whole posessive thing but Raine and Luna? cute af;Normally I'm not one for the whole posessive thing but Raine and Luna cute af;[{'label': 'Positive', 'score': 0.4802733063697815}];Positive;0.4802733063697815;2022-05-09
2632;1523725223614640128;https://twitter.com/twitter/statuses/1523725223614640128;2022-05-09 18:02:57+00:00;inkwood_art;False;;246;60;32;12;4;[{'text': 'art', 'indices': [93, 97]}, {'text': 'demongirl', 'indices': [98, 108]}];recent;[];"Being a busker is an art and Luna is a pro in that! Remember to always tip street artists! 🎶
#art #demongirl… https://t.co/JCdBGkzy9g";Being a busker is an art and Luna is a pro in that Remember to always tip street artists 🎶 #art #demongirl https://t.co/JCdBGkzy9g;[{'label': 'Positive', 'score': 0.7723060846328735}];Positive;0.7723060846328735;2022-05-09
2638;1523725193448886272;https://twitter.com/twitter/statuses/1523725193448886272;2022-05-09 18:02:50+00:00;RNR_0;False;The Netherlands | Rotterdam;466;73030;75023;26;1;[];recent;[];"I've lost count of how many times Luna retraced 40-50% from it's all time high

Extremely volatiltiy asset also tho… https://t.co/E9pLW5GZ3j";I've lost count of how many times Luna retraced 40-50 from it's all time high Extremely volatiltiy asset also tho https://t.co/E9pLW5GZ3j;[{'label': 'Neutral', 'score': 0.47681689262390137}];Neutral;0.47681689262390137;2022-05-09
2582;1523725516054081536;https://twitter.com/twitter/statuses/1523725516054081536;2022-05-09 18:04:07+00:00;AdrianoFeria;False;The Bull Case for Ethereum....;2248;7806;8951;92;5;[];recent;[];"$LUNA is technically insolvent right now. 

What amazed me the most is that cryptocurrencies spawned out of fears t… https://t.co/d5p4PfnQPO";$LUNA is technically insolvent right now What amazed me the most is that cryptocurrencies spawned out of fears t https://t.co/d5p4PfnQPO;[{'label': 'Negative', 'score': 0.45726725459098816}];Negative;0.45726725459098816;2022-05-09
2595;1523725419547340800;https://twitter.com/twitter/statuses/1523725419547340800;2022-05-09 18:03:44+00:00;TheDustyBC;True;Dubai;1214;72241;13455;10;1;[];recent;[];Source: https://t.co/UfShUYkVwA;Source https://t.co/UfShUYkVwA;[{'label': 'Neutral', 'score': 0.8279585838317871}];Neutral;0.8279585838317871;2022-05-09
2596;1523725417592811520;https://twitter.com/twitter/statuses/1523725417592811520;2022-05-09 18:03:43+00:00;TheDustyBC;True;Dubai;1214;72241;13455;70;8;[];recent;[];JUST IN: Terra’s Luna Foundation Guard Supposedly Dumped $750M Worth of Bitcoin;JUST IN Terra’s Luna Foundation Guard Supposedly Dumped $750M Worth of Bitcoin;[{'label': 'Neutral', 'score': 0.6884310841560364}];Neutral;0.6884310841560364;2022-05-09
3031;1523723183073165313;https://twitter.com/twitter/statuses/1523723183073165313;2022-05-09 17:54:50+00:00;strassa2;False;Oklahoma City, OK;3006;8235;8282;26;0;[];recent;[];Getting a lot of market takes from NFT traders and LUNA takes from tradfi hedge fund guys. Sports betting twitter d… https://t.co/txwgahuBCF;Getting a lot of market takes from NFT traders and LUNA takes from tradfi hedge fund guys Sports betting twitter d https://t.co/txwgahuBCF;[{'label': 'Neutral', 'score': 0.8199000954627991}];Neutral;0.8199000954627991;2022-05-09
2986;1523723369346072576;https://twitter.com/twitter/statuses/1523723369346072576;2022-05-09 17:55:35+00:00;ShowerTheSaint;False;;507;1451;4371;98;6;[];recent;[];"I just found out about what LUNA is and does. 

You're all idiots.";I just found out about what LUNA is and does You're all idiots.;[{'label': 'Negative', 'score': 0.8885831832885742}];Negative;0.8885831832885742;2022-05-09
3001;1523723301738086400;https://twitter.com/twitter/statuses/1523723301738086400;2022-05-09 17:55:19+00:00;ShibAlexander;False;The Moon 🌕;419;20778;27789;21;6;[{'text': 'SHIBArmy', 'indices': [0, 9]}, {'text': 'Bitcoin', 'indices': [35, 43]}, {'text': 'Terra', 'indices': [64, 70]}, {'text': 'crypto', 'indices': [82, 89]}];recent;[];#SHIBArmy burns 405 million $SHIB, #Bitcoin collapse explained, #Terra drops 14%: #crypto news digest by… https://t.co/uRSCGrKYat;#SHIBArmy burns 405 million $SHIB #Bitcoin collapse explained #Terra drops 14% #crypto news digest by https://t.co/uRSCGrKYat;[{'label': 'Negative', 'score': 0.823778510093689}];Negative;0.823778510093689;2022-05-09
2970;1523723488359755777;https://twitter.com/twitter/statuses/1523723488359755777;2022-05-09 17:56:03+00:00;terranaut3;False;;762;6665;4740;15;0;[];recent;[{'screen_name': 'PeterTheTerran', 'name': 'Peter The $SPArtan', 'id': 166801998, 'id_str': '166801998', 'indices': [0, 15]}];"@PeterTheTerran Both of these things are untrue.

Peg took a good while for full stabilisation if I remember

And m… https://t.co/AxxhwBpEhu";Both of these things are untrue. Peg took a good while for full stabilisation if I remember And m https://t.co/AxxhwBpEhu;[{'label': 'Negative', 'score': 0.8631533980369568}];Negative;0.8631533980369568;2022-05-09
3108;1523722724908343298;https://twitter.com/twitter/statuses/1523722724908343298;2022-05-09 17:53:01+00:00;pippin89;False;Washington, DC;461;40;564;10;0;[];recent;[{'screen_name': 'DylanLeClair_', 'name': 'Dylan LeClair 🟠', 'id': 1649128015, 'id_str': '1649128015', 'indices': [0, 14]}];@DylanLeClair_ This whole BTC dump was a coordinated effort to liquidate LUNA LFG, someone really don't want LUNA t… https://t.co/57mYKEd9qw;This whole BTC dump was a coordinated effort to liquidate LUNA LFG someone really don't want LUNA t https://t.co/57mYKEd9qw;[{'label': 'Negative', 'score': 0.9123625755310059}];Negative;0.9123625755310059;2022-05-09
3060;1523723007377608705;https://twitter.com/twitter/statuses/1523723007377608705;2022-05-09 17:54:09+00:00;luna_sea;False;sf bay area | nor cal | earth ;468;570;42006;197;9;[];recent;[{'screen_name': 'FullFrontalSamB', 'name': 'Full Frontal with Samantha Bee', 'id': 3420477195, 'id_str': '3420477195', 'indices': [0, 16]}];@FullFrontalSamB He should first have a waiting period, be forced to watch a video and listen to propaganda, then g… https://t.co/gLzT1YT69N;He should first have a waiting period be forced to watch a video and listen to propaganda then g https://t.co/gLzT1YT69N;[{'label': 'Negative', 'score': 0.7999951243400574}];Negative;0.7999951243400574;2022-05-09
2885;1523723936693129216;https://twitter.com/twitter/statuses/1523723936693129216;2022-05-09 17:57:50+00:00;vortoxica;False;;88;783;1830;42;2;[];recent;[];"So you know how everyone gave me shit for disliking $LUNA?

Goodluck redeeming you off-peg funny money when $UST ha… https://t.co/cpvIBZKIgD";So you know how everyone gave me shit for disliking $LUNA? Goodluck redeeming you off-peg funny money when $UST ha https://t.co/cpvIBZKIgD;[{'label': 'Negative', 'score': 0.6372861862182617}];Negative;0.6372861862182617;2022-05-09
2873;1523724019023122432;https://twitter.com/twitter/statuses/1523724019023122432;2022-05-09 17:58:10+00:00;CryptoHarry_;False;Resources 👉;443;48989;8328;97;4;[];recent;[{'screen_name': 'DegenSpartan', 'name': '찌 G 跻 じ Goblin King of the scam bots', 'id': 1978953986, 'id_str': '1978953986', 'indices': [0, 13]}];@DegenSpartan No problem. Just means the minting/burning of $LUNA will be higher for every $UST minted/burned.;No problem Just means the minting/burning of $LUNA will be higher for every $UST minted/burned.;[{'label': 'Neutral', 'score': 0.7313562035560608}];Neutral;0.7313562035560608;2022-05-09
2872;1523724030779428864;https://twitter.com/twitter/statuses/1523724030779428864;2022-05-09 17:58:13+00:00;kashdefi;False;Global;187;19763;557;55;12;[{'text': 'defi', 'indices': [4, 9]}, {'text': 'UST', 'indices': [71, 75]}];recent;[{'screen_name': 'anchor_protocol', 'name': 'Anchor Protocol', 'id': 1279333728032976896, 'id_str': '1279333728032976896', 'indices': [79, 95]}];For #defi users out there, if you have a Kash account you can exchange #UST in @anchor_protocol  to cold hard cash… https://t.co/sgpsQOBwek;For #defi users out there if you have a Kash account you can exchange #UST in _protocol to cold hard cash https://t.co/sgpsQOBwek;[{'label': 'Neutral', 'score': 0.8849631547927856}];Neutral;0.8849631547927856;2022-05-09
2828;1523724267019714560;https://twitter.com/twitter/statuses/1523724267019714560;2022-05-09 17:59:09+00:00;lifeindefi;False;Self Custody;300;818;4525;9;0;[];recent;[];"Bought $Luna at $54
Another buy order at $44 (if we get there). I doubt it but you never know.
The 4Pool will go li… https://t.co/ai8lTpMFv7";Bought $Luna at $54 Another buy order at $44 (if we get there) I doubt it but you never know. The 4Pool will go li https://t.co/ai8lTpMFv7;[{'label': 'Neutral', 'score': 0.7285301685333252}];Neutral;0.7285301685333252;2022-05-09
2827;1523724268713906176;https://twitter.com/twitter/statuses/1523724268713906176;2022-05-09 17:59:09+00:00;MrketMsterMario;False;Looking for LUNA;4063;1118;3912;19;0;[];recent;[];Removing my HSA and 401k contributions from my paycheck to buy more LUNA this month. LFG.;Removing my HSA and 401k contributions from my paycheck to buy more LUNA this month LFG.;[{'label': 'Neutral', 'score': 0.7261359691619873}];Neutral;0.7261359691619873;2022-05-09
2824;1523724297054789633;https://twitter.com/twitter/statuses/1523724297054789633;2022-05-09 17:59:16+00:00;SeviYummy;False;;1108;26213;3341;2792;532;[];recent;[];"🌙 Luna, Artemis and Diana 🌙
Which one would you take home with you? 🌸✨ https://t.co/N18vAISq3P";Luna Artemis and Diana 🌙 Which one would you take home with you 🌸 https://t.co/N18vAISq3P;[{'label': 'Neutral', 'score': 0.675555944442749}];Neutral;0.675555944442749;2022-05-09
2903;1523723841515573254;https://twitter.com/twitter/statuses/1523723841515573254;2022-05-09 17:57:27+00:00;DefiMoon;False;Moon;215;15302;10094;38;4;[];recent;[];"UPDATE #3: -$1.4b $UST outflow so far today from Anchor.😬 

LFG is now using $BTC reserve to defend the peg, if the… https://t.co/bu10fScv5x";UPDATE #3 -$1.4b $UST outflow so far today from Anchor. LFG is now using $BTC reserve to defend the peg if the https://t.co/bu10fScv5x;[{'label': 'Neutral', 'score': 0.8961601257324219}];Neutral;0.8961601257324219;2022-05-09
2898;1523723882209083392;https://twitter.com/twitter/statuses/1523723882209083392;2022-05-09 17:57:37+00:00;cryptodude999;False;;86;54076;17388;123;1;[];recent;[];"$LUNA Target smashed, GG

Follow for alpha? https://t.co/pgHerk4Y5x https://t.co/o71cDNW5nv";$LUNA Target smashed GG Follow for alpha https://t.co/pgHerk4Y5x https://t.co/o71cDNW5nv;[{'label': 'Positive', 'score': 0.8373020887374878}];Positive;0.8373020887374878;2022-05-09
2921;1523723735944994816;https://twitter.com/twitter/statuses/1523723735944994816;2022-05-09 17:57:02+00:00;lunaterraluna;False;Metaverse;3562;8826;8584;9;0;[];recent;[{'screen_name': 'JackNiewold', 'name': 'Jack Niewold', 'id': 1256669514042875904, 'id_str': '1256669514042875904', 'indices': [0, 12]}];@JackNiewold $LUNA is not used to back $UST in any way, shape, or form... $LUNA having a lower MC doesn't imply tha… https://t.co/INSZyevnBq;$LUNA is not used to back $UST in any way shape or form.. $LUNA having a lower MC doesn't imply tha https://t.co/INSZyevnBq;[{'label': 'Neutral', 'score': 0.5120263695716858}];Neutral;0.5120263695716858;2022-05-09
4588;1523715306639691777;https://twitter.com/twitter/statuses/1523715306639691777;2022-05-09 17:23:33+00:00;rxsa_luna;False;;70;70;3989;23;0;[];recent;[];they’re so. omg https://t.co/5Plw0gHSZY https://t.co/TjWai5uLxj;they’re so omg https://t.co/5Plw0gHSZY https://t.co/TjWai5uLxj;[{'label': 'Positive', 'score': 0.9496776461601257}];Positive;0.9496776461601257;2022-05-09
4557;1523715474038550529;https://twitter.com/twitter/statuses/1523715474038550529;2022-05-09 17:24:12+00:00;Kf1n3;False;Florida, USA;615;46212;16741;41;0;[];recent;[];Her name is Mint after my luna moth oc! and currently am waiting for the other cocoons to hatch, this has been prov… https://t.co/337EH5pdfi;Her name is Mint after my luna moth oc and currently am waiting for the other cocoons to hatch this has been prov https://t.co/337EH5pdfi;[{'label': 'Neutral', 'score': 0.9110102653503418}];Neutral;0.9110102653503418;2022-05-09
4679;1523714849397608449;https://twitter.com/twitter/statuses/1523714849397608449;2022-05-09 17:21:44+00:00;itsjstnespnsa;False;@ly ♡ ;116;1975;9711;14;0;[{'text': 'LUNA', 'indices': [0, 5]}];recent;[];#LUNA Please dont catch these falling candles wait for support areas https://t.co/M2wMPrG2aF;#LUNA Please dont catch these falling candles wait for support areas https://t.co/M2wMPrG2aF;[{'label': 'Neutral', 'score': 0.6108739376068115}];Neutral;0.6108739376068115;2022-05-09
4636;1523715058513063938;https://twitter.com/twitter/statuses/1523715058513063938;2022-05-09 17:22:33+00:00;rxsa_luna;False;;70;70;3989;23;0;[];recent;[];pro tip: instead of being on time to school, sleep in and then find the most beautiful earrings you’ve ever seen in your life at goodwill;pro tip instead of being on time to school sleep in and then find the most beautiful earrings you’ve ever seen in your life at goodwill;[{'label': 'Positive', 'score': 0.9677679538726807}];Positive;0.9677679538726807;2022-05-09
4497;1523715756760133632;https://twitter.com/twitter/statuses/1523715756760133632;2022-05-09 17:25:20+00:00;DegenSpartan;False;;3022;144524;65321;601;32;[];recent;[];is there a problem if UST mcap is larger than LUNA mcap https://t.co/24z3kPMpNv;is there a problem if UST mcap is larger than LUNA mcap https://t.co/24z3kPMpNv;[{'label': 'Neutral', 'score': 0.7562049031257629}];Neutral;0.7562049031257629;2022-05-09
4494;1523715762875117568;https://twitter.com/twitter/statuses/1523715762875117568;2022-05-09 17:25:21+00:00;Speicherx;False;College;597;34573;16313;169;11;[];recent;[];Is this wealth creation $LUNA https://t.co/SAzpWtCaiv;Is this wealth creation $LUNA https://t.co/SAzpWtCaiv;[{'label': 'Positive', 'score': 0.5526220798492432}];Positive;0.5526220798492432;2022-05-09
4456;1523715931527995394;https://twitter.com/twitter/statuses/1523715931527995394;2022-05-09 17:26:02+00:00;MikeBurgersburg;False;1400 Smith St.;565;5655;9333;43;8;[];recent;[];"$UST market cap now exceeds $LUNA market cap...

What happens now? https://t.co/xjG8x4mjhI";$UST market cap now exceeds $LUNA market cap... What happens now https://t.co/xjG8x4mjhI;[{'label': 'Neutral', 'score': 0.8798885345458984}];Neutral;0.8798885345458984;2022-05-09
4473;1523715835046809608;https://twitter.com/twitter/statuses/1523715835046809608;2022-05-09 17:25:39+00:00;tweeterazzis;False;Rektville ;1181;2598;12151;16;0;[];recent;[];Hey look, arbs are good again for $luna. Wish that mattered RN ... https://t.co/J2VReLuH0c;Hey look arbs are good again for $luna Wish that mattered RN .. https://t.co/J2VReLuH0c;[{'label': 'Positive', 'score': 0.9132577776908875}];Positive;0.9132577776908875;2022-05-09
4482;1523715809801273345;https://twitter.com/twitter/statuses/1523715809801273345;2022-05-09 17:25:32+00:00;pgtz_Ryan;False;;53;8;105;10;0;[];recent;[{'screen_name': 'VailshireCap', 'name': 'Dr. Jeff Ross (Pleb counselor)', 'id': 2285235781, 'id_str': '2285235781', 'indices': [0, 13]}];@VailshireCap Super sad to see. I hate dunking on people who are truly driving innovation. I hope Do Kwon and Luna survive.;Super sad to see I hate dunking on people who are truly driving innovation I hope Do Kwon and Luna survive.;[{'label': 'Negative', 'score': 0.8914684057235718}];Negative;0.8914684057235718;2022-05-09
4979;1523713609238720512;https://twitter.com/twitter/statuses/1523713609238720512;2022-05-09 17:16:48+00:00;thesecretmansam;False;;132;941;1164;9;1;[];recent;[];"I CANT HELP BUT THINK I MIGHT START BUYING AGAIN!!!!

IM GOING ON A TWEETING SPREE!!!

AHHHHHHHH

$JUNO $RAW $LUNA… https://t.co/KkOsgjNQZv";I CANT HELP BUT THINK I MIGHT START BUYING AGAIN!!!! IM GOING ON A TWEETING SPREE!!! AHHHHHHHH $JUNO $RAW $LUNA https://t.co/KkOsgjNQZv;[{'label': 'Positive', 'score': 0.9385690093040466}];Positive;0.9385690093040466;2022-05-09
4996;1523713557040287752;https://twitter.com/twitter/statuses/1523713557040287752;2022-05-09 17:16:35+00:00;Tokenleaguexyz;False;;24;39;20;9;0;[];recent;[];"Okay, so everyone’s making money through crypto, and you want to as well.

But you just don’t know where to start.… https://t.co/4n5S816MQB";Okay so everyone’s making money through crypto and you want to as well. But you just don’t know where to start. https://t.co/4n5S816MQB;[{'label': 'Neutral', 'score': 0.5219203233718872}];Neutral;0.5219203233718872;2022-05-09
4738;1523714575081779200;https://twitter.com/twitter/statuses/1523714575081779200;2022-05-09 17:20:38+00:00;slavechris41;False;Linz, Österreich;789;5684;13223;38;13;[];recent;[];"Boot worship under whipping!! Stay concentrated slaveboy!!

https://t.co/8BVnejom74

https://t.co/aNtcm4rN7F… https://t.co/PtJHUU3Sn1";Boot worship under whipping! Stay concentrated slaveboy!! https://t.co/8BVnejom74 https://t.co/aNtcm4rN7F https://t.co/PtJHUU3Sn1;[{'label': 'Negative', 'score': 0.7167243957519531}];Negative;0.7167243957519531;2022-05-09
4737;1523714583529025548;https://twitter.com/twitter/statuses/1523714583529025548;2022-05-09 17:20:40+00:00;pwnlord69;False;Larp Kingdom;833;11045;5965;15;0;[];recent;[];TP’d shorts on $LUNA, $ETH, and $BTC;TP’d shorts on $LUNA $ETH and $BTC;[{'label': 'Neutral', 'score': 0.8087383508682251}];Neutral;0.8087383508682251;2022-05-09
4751;1523714532417318912;https://twitter.com/twitter/statuses/1523714532417318912;2022-05-09 17:20:28+00:00;PeterTheTerran;False;;713;19284;60470;51;5;[];recent;[];"If you believe the story of the peg and you are not buying $LUNA for 50 dollars, you deserve poverty

P E R I O D";If you believe the story of the peg and you are not buying $LUNA for 50 dollars you deserve poverty P E R I O D;[{'label': 'Negative', 'score': 0.8006554245948792}];Negative;0.8006554245948792;2022-05-09
4701;1523714734079373312;https://twitter.com/twitter/statuses/1523714734079373312;2022-05-09 17:21:16+00:00;xXScarlettFayXx;False;;0;474;248;90;10;[];recent;[];"🔞 (COMMISSION) 🔞

I'm telling you, Luna: that skirt is too revealing! 😝🖤

🖤 Full Picture: https://t.co/Jxpevs7Db6🖤… https://t.co/vA0TRvkC90";(COMMISSION 🔞 I'm telling you Luna that skirt is too revealing 😝🖤 Full Picture https://t.co/Jxpevs7Db6🖤 https://t.co/vA0TRvkC90;[{'label': 'Neutral', 'score': 0.47270292043685913}];Neutral;0.47270292043685913;2022-05-09
4693;1523714767600316416;https://twitter.com/twitter/statuses/1523714767600316416;2022-05-09 17:21:24+00:00;Eric20Token;False;;293;746;2753;9;0;[];recent;[];$UST Marketcap is bigger than $LUNA https://t.co/cB2sPlgkSO;$UST Marketcap is bigger than $LUNA https://t.co/cB2sPlgkSO;[{'label': 'Neutral', 'score': 0.5522472262382507}];Neutral;0.5522472262382507;2022-05-09
4793;1523714393929777153;https://twitter.com/twitter/statuses/1523714393929777153;2022-05-09 17:19:55+00:00;ThinkingBitmex;False;Former Bitmex Notional LB;902;71554;12725;79;3;[];recent;[];"Everyone talking about being bearish because of the Fed or technicals or other stupid reasons

The reality is bears… https://t.co/z4SG4Z7hme";Everyone talking about being bearish because of the Fed or technicals or other stupid reasons The reality is bears https://t.co/z4SG4Z7hme;[{'label': 'Negative', 'score': 0.7511439323425293}];Negative;0.7511439323425293;2022-05-09
3959;1523718002969288704;https://twitter.com/twitter/statuses/1523718002969288704;2022-05-09 17:34:15+00:00;CryptoPhil0s0fr;False;The moon;443;459;2161;11;0;[{'text': 'luna', 'indices': [0, 5]}, {'text': 'ust', 'indices': [23, 27]}];recent;[];#luna market cap under #ust and the world didn’t end. Would you look at that. Who would have thought this would be… https://t.co/wq0YDd6IJS;#luna market cap under #ust and the world didn’t end Would you look at that Who would have thought this would be https://t.co/wq0YDd6IJS;[{'label': 'Neutral', 'score': 0.6581072211265564}];Neutral;0.6581072211265564;2022-05-09
3973;1523717939291037696;https://twitter.com/twitter/statuses/1523717939291037696;2022-05-09 17:34:00+00:00;cvotrades;False;United States;166;7480;8620;47;8;[];recent;[];50 Likes and RT's and I'll post updated $LUNA macro;50 Likes and RT's and I'll post updated $LUNA macro;[{'label': 'Neutral', 'score': 0.5967750549316406}];Neutral;0.5967750549316406;2022-05-09
3930;1523718156761632770;https://twitter.com/twitter/statuses/1523718156761632770;2022-05-09 17:34:52+00:00;tmnxeq;False;🌕;3924;791;3019;9;0;[];recent;[];"to all the geniuses swapping out $UST with huge slippage

the $LUNA bids on (de)centralized exchanges secure the pe… https://t.co/VAWXYHdvqF";to all the geniuses swapping out $UST with huge slippage the $LUNA bids on (de)centralized exchanges secure the pe https://t.co/VAWXYHdvqF;[{'label': 'Neutral', 'score': 0.66050785779953}];Neutral;0.66050785779953;2022-05-09
4001;1523717806369701888;https://twitter.com/twitter/statuses/1523717806369701888;2022-05-09 17:33:29+00:00;SumoLuna;False;;147;18383;3949;371;31;[];recent;[];The real reason behind $LUNA's weakness https://t.co/PhIaRHCtPZ;The real reason behind $LUNA's weakness https://t.co/PhIaRHCtPZ;[{'label': 'Negative', 'score': 0.7509660124778748}];Negative;0.7509660124778748;2022-05-09
3807;1523718795700817920;https://twitter.com/twitter/statuses/1523718795700817920;2022-05-09 17:37:24+00:00;jytang09;False;Puerto Rico;313;332;464;15;0;[];recent;[{'screen_name': '0xPepoG', 'name': 'PepoG', 'id': 1390873074392764418, 'id_str': '1390873074392764418', 'indices': [0, 8]}, {'screen_name': 'DegenSpartan', 'name': '찌 G 跻 じ Goblin King of the scam bots', 'id': 1978953986, 'id_str': '1978953986', 'indices': [9, 22]}];@0xPepoG @DegenSpartan what do you mean the chance, it's mathematically impossible for 18.4B of UST to be backed by… https://t.co/6ZxZ7yKdAL;what do you mean the chance it's mathematically impossible for 18.4B of UST to be backed by https://t.co/6ZxZ7yKdAL;[{'label': 'Negative', 'score': 0.5487515926361084}];Negative;0.5487515926361084;2022-05-09
3823;1523718724846379008;https://twitter.com/twitter/statuses/1523718724846379008;2022-05-09 17:37:07+00:00;0xHamz;False;New York;685;34221;1325;14;2;[];recent;[{'screen_name': 'pedroexplore1', 'name': 'Pedro Ojeda', 'id': 1396860916210229249, 'id_str': '1396860916210229249', 'indices': [0, 14]}, {'screen_name': 'DeFiyst', 'name': 'DeFiyst', 'id': 1438172769930330117, 'id_str': '1438172769930330117', 'indices': [15, 23]}, {'screen_name': 'FreddieRaynolds', 'name': 'FreddieRaynolds', 'id': 1009165539304865794, 'id_str': '1009165539304865794', 'indices': [24, 40]}];@pedroexplore1 @DeFiyst @FreddieRaynolds I think UST will repeg but at the expense of LUNA - I've said this multipl… https://t.co/gmqPEHRbmv;I think UST will repeg but at the expense of LUNA I've said this multipl https://t.co/gmqPEHRbmv;[{'label': 'Negative', 'score': 0.584359884262085}];Negative;0.584359884262085;2022-05-09
3758;1523719055512768512;https://twitter.com/twitter/statuses/1523719055512768512;2022-05-09 17:38:26+00:00;itsloganshippy;False;Orange County CA;136;4130;2108;310;8;[];recent;[];"At least we are all getting rekt together.

♥️🌕⚡️

$LUNA ❌ $RUNE";At least we are all getting rekt together. ♥️🌕⚡️ $LUNA $RUNE;[{'label': 'Positive', 'score': 0.884894609451294}];Positive;0.884894609451294;2022-05-09
3869;1523718510291021824;https://twitter.com/twitter/statuses/1523718510291021824;2022-05-09 17:36:16+00:00;pedroexplore1;False;;141;12781;1579;18;1;[];recent;[{'screen_name': 'DeFiyst', 'name': 'DeFiyst', 'id': 1438172769930330117, 'id_str': '1438172769930330117', 'indices': [0, 8]}, {'screen_name': 'FreddieRaynolds', 'name': 'FreddieRaynolds', 'id': 1009165539304865794, 'id_str': '1009165539304865794', 'indices': [9, 25]}, {'screen_name': '0xHamz', 'name': '0xHamZ', 'id': 1474749306443870215, 'id_str': '1474749306443870215', 'indices': [26, 33]}];"@DeFiyst @FreddieRaynolds @0xHamz Mandate is to make money. Current price of UST is in range with current swap fee to burn UST -&gt; Luna.";Mandate is to make money Current price of UST is in range with current swap fee to burn UST -&gt Luna.;[{'label': 'Neutral', 'score': 0.8795291781425476}];Neutral;0.8795291781425476;2022-05-09
4342;1523716431946596352;https://twitter.com/twitter/statuses/1523716431946596352;2022-05-09 17:28:01+00:00;PeterTheTerran;False;;713;19284;60470;480;35;[];recent;[];"I saw this same peg drama in May 2021

When $LUNA dropped to $4,5

The $UST returned to 1 in hours

$LUNA did not r… https://t.co/9fnZgK3owH";I saw this same peg drama in May 2021 When $LUNA dropped to $4,5 The $UST returned to 1 in hours $LUNA did not r https://t.co/9fnZgK3owH;[{'label': 'Neutral', 'score': 0.5914133191108704}];Neutral;0.5914133191108704;2022-05-09
4366;1523716368356454400;https://twitter.com/twitter/statuses/1523716368356454400;2022-05-09 17:27:46+00:00;WonderfulDest;False;Europe;24546;25055;22971;20;10;[];recent;[];"Incredible, beautiful Crystal Clear Mediterranean coast of Cala Luna, Italy 🇮🇹 

📸 IG thiago.lopez https://t.co/RP9vrdLBpR";Incredible beautiful Crystal Clear Mediterranean coast of Cala Luna Italy 🇮 IG thiago.lopez https://t.co/RP9vrdLBpR;[{'label': 'Positive', 'score': 0.9533494710922241}];Positive;0.9533494710922241;2022-05-09
4109;1523717243833823232;https://twitter.com/twitter/statuses/1523717243833823232;2022-05-09 17:31:14+00:00;AstroXBT;False;ɪɴᴛᴇʀꜱᴛᴇʟʟᴀʀ ᴛʀᴀᴠᴇʟᴇʀ;2750;10583;8088;17;1;[];recent;[];It's hard to imagine spot buyers are going to be comfortable stepping in right now with the UST/LUNA situation looming;It's hard to imagine spot buyers are going to be comfortable stepping in right now with the UST/LUNA situation looming;[{'label': 'Negative', 'score': 0.6457198858261108}];Negative;0.6457198858261108;2022-05-09
4209;1523716909245423616;https://twitter.com/twitter/statuses/1523716909245423616;2022-05-09 17:29:55+00:00;FreyaJane89;False;London, United Kingdom;1071;2334;8584;55;2;[];recent;[];"Revival Spiral will start soon

Its May, its a crash, we've seen it all before. 

Been there, bought the mug. 

Next. 

$UST $Luna";Revival Spiral will start soon Its May its a crash we've seen it all before Been there bought the mug Next $UST $Luna;[{'label': 'Neutral', 'score': 0.541100263595581}];Neutral;0.541100263595581;2022-05-09
4180;1523717002602647552;https://twitter.com/twitter/statuses/1523717002602647552;2022-05-09 17:30:17+00:00;ZeroHedge_;False;Profits;442;90590;13921;61;2;[];recent;[];"$LUNA

Now down -18% today! 

Hope some of you guys listened this morning when I said don’t buy $LUNA right now.

Y… https://t.co/WAzK9qVf48";$LUNA Now down -18 today Hope some of you guys listened this morning when I said don’t buy $LUNA right now. Y https://t.co/WAzK9qVf48;[{'label': 'Negative', 'score': 0.7624611258506775}];Negative;0.7624611258506775;2022-05-09
