;id;url;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;tweet_type;mentions;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta;date
282;1522535864923996162;https://twitter.com/twitter/statuses/1522535864923996162;2022-05-06 11:16:52+00:00;disa_diisaa;False;;411;461;11229;8;4;[];recent;[{'screen_name': 'FantomHub', 'name': 'FantomHub', 'id': 1443255403505061891, 'id_str': '1443255403505061891', 'indices': [0, 10]}, {'screen_name': 'WarpBond', 'name': 'Warp.Game', 'id': 1468745083629490188, 'id_str': '1468745083629490188', 'indices': [11, 20]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [21, 32]}, {'screen_name': 'opensea', 'name': 'OpenSea', 'id': 946213559213555712, 'id_str': '946213559213555712', 'indices': [33, 41]}, {'screen_name': 'FantomFDN', 'name': 'Fantom Foundation', 'id': 977020204071792641, 'id_str': '977020204071792641', 'indices': [42, 52]}, {'screen_name': '0xPolygon', 'name': 'Polygon - MATIC 💚', 'id': 914738730740715521, 'id_str': '914738730740715521', 'indices': [53, 63]}, {'screen_name': 'WalletConnect', 'name': 'WalletConnect 📲', 'id': 977233881668648960, 'id_str': '977233881668648960', 'indices': [64, 78]}, {'screen_name': 'jaceincrypto', 'name': 'callmejace', 'id': 187794592, 'id_str': '187794592', 'indices': [79, 92]}, {'screen_name': 'tdellytech', 'name': 'Tdellz', 'id': 942601921860313089, 'id_str': '942601921860313089', 'indices': [93, 104]}];@FantomHub @WarpBond @OlympusDAO @opensea @FantomFDN @0xPolygon @WalletConnect @jaceincrypto @tdellytech… https://t.co/yzgoOG5R8z;https://t.co/yzgoOG5R8z;[{'label': 'Neutral', 'score': 0.7448017001152039}];Neutral;0.7448017001152039;2022-05-06
101;1522977268498563072;https://twitter.com/twitter/statuses/1522977268498563072;2022-05-07 16:30:51+00:00;WhaleStatsFTM;False;Whalestats.eth;1;7327;820;11;3;[{'text': 'FTM', 'indices': [79, 83]}];recent;[{'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [15, 26]}];"JUST IN: $gOHM @OlympusDAO one of the MOST USED smart contracts among top 2000 #FTM whales in the last 24hrs🐳

We'v… https://t.co/I16fPeEd48";JUST IN $gOHM one of the MOST USED smart contracts among top 2000 #FTM whales in the last 24hrs🐳 We'v https://t.co/I16fPeEd48;[{'label': 'Positive', 'score': 0.8098560571670532}];Positive;0.8098560571670532;2022-05-07
110;1522953689937367041;https://twitter.com/twitter/statuses/1522953689937367041;2022-05-07 14:57:09+00:00;sayinshallah;False;;392;40608;5603;72;6;[];recent;[{'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [7, 18]}];"🔥🔥 🔥 🔥 @OlympusDAO have so far burnt 133,985 $OHM ($2,285,799.96) through inverse bonds

https://t.co/am7qgv6flX";🔥 have so far burnt 133,985 $OHM ($2,285,799.96 through inverse bonds https://t.co/am7qgv6flX;[{'label': 'Neutral', 'score': 0.8251919150352478}];Neutral;0.8251919150352478;2022-05-07
145;1522861473181028353;https://twitter.com/twitter/statuses/1522861473181028353;2022-05-07 08:50:43+00:00;ordernchaos_fi;False;DeFi 3.0;3;568;20;18;3;[];recent;[{'screen_name': 'avalancheavax', 'name': 'Avalanche 🔺', 'id': 1055894724245155841, 'id_str': '1055894724245155841', 'indices': [52, 66]}, {'screen_name': 'zhusu', 'name': 'Zhu Su 🔺🌕', 'id': 79714172, 'id_str': '79714172', 'indices': [67, 73]}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': 1022028994772910086, 'id_str': '1022028994772910086', 'indices': [74, 86]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [87, 98]}, {'screen_name': 'fraxfinance', 'name': 'Frax Finance (¤, ¤) 🦇🔊', 'id': 1123761442824519682, 'id_str': '1123761442824519682', 'indices': [99, 111]}];"Algorithmic stablecoin and Stableswap SOON™ --&gt; 
@avalancheavax @zhusu @terra_money @OlympusDAO @fraxfinance 👀👀 https://t.co/HspeTJxckQ";Algorithmic stablecoin and Stableswap SOON --&gt _money 👀 https://t.co/HspeTJxckQ;[{'label': 'Neutral', 'score': 0.7191479802131653}];Neutral;0.7191479802131653;2022-05-07
114;1522947880339738624;https://twitter.com/twitter/statuses/1522947880339738624;2022-05-07 14:34:04+00:00;DaveLevine0com;False;Los Angeles, CA;68;2126;3962;8;1;[];recent;[];"Olympus Dao risk free treasury: 250 million 
Olympus total treasury: 360 Million
$OHM market cap: $310 million.… https://t.co/EdQHqQ3cql";Olympus Dao risk free treasury 250 million Olympus total treasury 360 Million $OHM market cap $310 million. https://t.co/EdQHqQ3cql;[{'label': 'Neutral', 'score': 0.878902018070221}];Neutral;0.878902018070221;2022-05-07
132;1522901424325021696;https://twitter.com/twitter/statuses/1522901424325021696;2022-05-07 11:29:28+00:00;terra_valley;False;;232;2465;392;12;6;[{'text': 'StableCoin', 'indices': [39, 50]}];recent;[{'screen_name': 'TokenReactor', 'name': '┻┳ TOKEMAK', 'id': 1101283758097915904, 'id_str': '1101283758097915904', 'indices': [102, 115]}];"3. THE STABLECOIN WARS

The tension of #StableCoin wars increased when 4pools  formed the alliance of @TokenReactor… https://t.co/UAZpNVLFH4";3 THE STABLECOIN WARS The tension of #StableCoin wars increased when 4pools formed the alliance of https://t.co/UAZpNVLFH4;[{'label': 'Neutral', 'score': 0.8494345545768738}];Neutral;0.8494345545768738;2022-05-07
21;1523328883239628801;https://twitter.com/twitter/statuses/1523328883239628801;2022-05-08 15:48:02+00:00;gelatonetwork;False;;23;35465;1552;15;2;[];recent;[{'screen_name': 'itssarahamann', 'name': 'sarah', 'id': 536868408, 'id_str': '536868408', 'indices': [30, 44]}];"Our developer advocate Sarah (@itssarahamann) is back with a fresh Gelato Sundae, and it's 𝙚𝙭𝙩𝙧𝙖 sweet...🍧

Featuri… https://t.co/YtQPqdeJR9";Our developer advocate Sarah ( is back with a fresh Gelato Sundae and it's 𝙚𝙭𝙩𝙧 sweet...🍧 Featuri https://t.co/YtQPqdeJR9;[{'label': 'Positive', 'score': 0.9822560548782349}];Positive;0.9822560548782349;2022-05-08
15;1523369526569578498;https://twitter.com/twitter/statuses/1523369526569578498;2022-05-08 18:29:32+00:00;ohmSHAFT;False;;55;40;41;129;12;[];recent;[{'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [20, 31]}];Do people know that @OlympusDAO is buying back and burning 600k+ of OHM a day.;Do people know that is buying back and burning 600k of OHM a day.;[{'label': 'Negative', 'score': 0.4982098340988159}];Negative;0.4982098340988159;2022-05-08
9;1523392521358823425;https://twitter.com/twitter/statuses/1523392521358823425;2022-05-08 20:00:55+00:00;JASF_MS03;False;On an exoplanet;1017;551;18280;10;2;[];recent;[{'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [24, 35]}];Let's go butter hands!, @OlympusDAO is buying your $OHM, don't think about it too much, or maybe yes? https://t.co/DtJpmwcXbr;Let's go butter hands! is buying your $OHM don't think about it too much or maybe yes https://t.co/DtJpmwcXbr;[{'label': 'Positive', 'score': 0.6911458969116211}];Positive;0.6911458969116211;2022-05-08
51;1523167191239061504;https://twitter.com/twitter/statuses/1523167191239061504;2022-05-08 05:05:32+00:00;WhaleStats;False;Whalechain;6;193320;4141;21;5;[{'text': 'ETH', 'indices': [77, 81]}];recent;[{'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [15, 26]}];"JUST IN: $gOHM @OlympusDAO now on top 10 purchased tokens among 2000 biggest #ETH whales in the last 24hrs 🐳

We've… https://t.co/p5Dby78T8x";JUST IN $gOHM now on top 10 purchased tokens among 2000 biggest #ETH whales in the last 24hrs 🐳 We've https://t.co/p5Dby78T8x;[{'label': 'Positive', 'score': 0.7653176784515381}];Positive;0.7653176784515381;2022-05-08
32;1523256666107838465;https://twitter.com/twitter/statuses/1523256666107838465;2022-05-08 11:01:04+00:00;WhaleStatsFTM;False;Whalestats.eth;1;7327;820;9;1;[{'text': 'FTM', 'indices': [53, 57]}];recent;[{'screen_name': 'FantomFDN', 'name': 'Fantom Foundation', 'id': 977020204071792641, 'id_str': '977020204071792641', 'indices': [87, 97]}];"🏆 MOST USED smart contracts for the top 2000 biggest #FTM whales today

🥇 $FTM
🥈 $WFTM @FantomFDN
🥉 $USDC
4️⃣ $BTC… https://t.co/MmE6EUNI1X";MOST USED smart contracts for the top 2000 biggest #FTM whales today $FTM $WFTM $USDC 4️ $BTC https://t.co/MmE6EUNI1X;[{'label': 'Neutral', 'score': 0.6220971941947937}];Neutral;0.6220971941947937;2022-05-08
