;id;url;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;tweet_type;mentions;raw_text;text;sentiment_roberta;score_roberta
75;1523017823018438656;https://twitter.com/twitter/statuses/1523017823018438656;2022-05-07 19:11:59+00:00;S_Q_W_Genisyss;False;;148;99;488;0;6;[];recent;[{'screen_name': 'sayinshallah', 'name': 'jawz', 'id': 1350330558241529858, 'id_str': '1350330558241529858', 'indices': [3, 16]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [25, 36]}];"RT @sayinshallah: 🔥🔥 🔥 🔥 @OlympusDAO have so far burnt 133,985 $OHM ($2,285,799.96) through inverse bonds

https://t.co/am7qgv6flX";RT 🔥 have so far burnt 133,985 $OHM ($2,285,799.96 through inverse bonds https://t.co/am7qgv6flX;Neutral;0.8275309801101685
76;1523017245131116549;https://twitter.com/twitter/statuses/1523017245131116549;2022-05-07 19:09:42+00:00;S_Q_W_Genisyss;False;;148;99;488;0;27;[];recent;[{'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [3, 14]}, {'screen_name': 'ETHGlobal', 'name': 'ETHGlobal', 'id': 883476092832681984, 'id_str': '883476092832681984', 'indices': [111, 121]}];"RT @OlympusDAO: Ohmies - Want to hack the future of finance and win $300k+ in prizes? 

We have partnered with @ETHGlobal to support the #H…";RT Ohmies Want to hack the future of finance and win $300k in prizes We have partnered with to support the #H…;Positive;0.7036641836166382
77;1523016340692291587;https://twitter.com/twitter/statuses/1523016340692291587;2022-05-07 19:06:06+00:00;Nikola_963;False;;418;65;1089;0;0;[];recent;[{'screen_name': 'insiliconot', 'name': '𝕀𝕟𝕤𝕚𝕝𝕚𝕔𝕠 🏴\u200d☠️Very poor & Very stupid🇷🇸', 'id': 1368261032066621588, 'id_str': '1368261032066621588', 'indices': [0, 12]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [28, 39]}];@insiliconot Can’t wait til @OlympusDAO becomes defi reserve and fuccs fed in the butt;Can’t wait til becomes defi reserve and fuccs fed in the butt;Negative;0.8074355125427246
78;1523008526775296000;https://twitter.com/twitter/statuses/1523008526775296000;2022-05-07 18:35:03+00:00;0xcimol_bigwin;False;;1679;216;18017;0;0;[];recent;[{'screen_name': 'Abachi_io', 'name': 'Abachi', 'id': 1451417232961982466, 'id_str': '1451417232961982466', 'indices': [0, 10]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [11, 22]}];@Abachi_io @OlympusDAO great;_io great;Positive;0.8786363005638123
79;1523008514524069888;https://twitter.com/twitter/statuses/1523008514524069888;2022-05-07 18:35:00+00:00;0xcimol_bigwin;False;;1679;216;18017;0;78;[];recent;[{'screen_name': 'Abachi_io', 'name': 'Abachi', 'id': 1451417232961982466, 'id_str': '1451417232961982466', 'indices': [3, 13]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [64, 75]}];"RT @Abachi_io: Proof of WhiteHat NFT. Awarded to abachi.eth via @OlympusDAO 

Looks rare.

https://t.co/AYQeaKq5F8";RT _io Proof of WhiteHat NFT Awarded to abachi.eth via Looks rare. https://t.co/AYQeaKq5F8;Neutral;0.7455719709396362
80;1523003458319953921;https://twitter.com/twitter/statuses/1523003458319953921;2022-05-07 18:14:55+00:00;DanMoonBoy;False;;41;1;24;0;0;[];recent;[{'screen_name': 'Virtual_Usd', 'name': 'Virtual USD', 'id': 1515666845629657098, 'id_str': '1515666845629657098', 'indices': [0, 12]}, {'screen_name': 'PotionNodes', 'name': 'Potions', 'id': 1493341433461358595, 'id_str': '1493341433461358595', 'indices': [13, 25]}, {'screen_name': 'VendMachineNFT', 'name': 'Vending Machines NFT 🔺', 'id': 1457391968326148097, 'id_str': '1457391968326148097', 'indices': [26, 41]}, {'screen_name': 'hiveinvestments', 'name': 'hive investments', 'id': 1470531576672899073, 'id_str': '1470531576672899073', 'indices': [42, 58]}, {'screen_name': '1SpartanCapital', 'name': 'Spartan Capital', 'id': 1486076854318546946, 'id_str': '1486076854318546946', 'indices': [59, 75]}, {'screen_name': 'ProjectEuropa_', 'name': 'ProjectEuropa.RED', 'id': 1467594807740620807, 'id_str': '1467594807740620807', 'indices': [76, 91]}, {'screen_name': 'onlyupc', 'name': 'onlyup.capital', 'id': 964763624349691904, 'id_str': '964763624349691904', 'indices': [92, 100]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [101, 112]}];@Virtual_Usd @PotionNodes @VendMachineNFT @hiveinvestments @1SpartanCapital @ProjectEuropa_ @onlyupc @OlympusDAO… https://t.co/NGZtKq16Ye;_Usd https://t.co/NGZtKq16Ye;Neutral;0.8447172045707703
81;1523003287485566976;https://twitter.com/twitter/statuses/1523003287485566976;2022-05-07 18:14:14+00:00;williamallen;True;;638;4438;372;1;0;[];recent;[{'screen_name': 'peterhaymond', 'name': 'Peter Haymond', 'id': 313705022, 'id_str': '313705022', 'indices': [0, 13]}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': 1022028994772910086, 'id_str': '1022028994772910086', 'indices': [14, 26]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [27, 38]}];@peterhaymond @terra_money @OlympusDAO I think that’s exactly right. Though I did purchase some ‘insurance’ so… we’… https://t.co/sTz9KHbm5F;_money I think that’s exactly right Though I did purchase some ‘insurance so we’ https://t.co/sTz9KHbm5F;Neutral;0.6132954359054565
82;1523001649060466688;https://twitter.com/twitter/statuses/1523001649060466688;2022-05-07 18:07:43+00:00;EnkhnaranPurev1;False;;116;6;89;0;0;[];recent;[{'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [0, 11]}];@OlympusDAO there is a big scam going on. report this!!! https://t.co/aVQZ9oowHO;there is a big scam going on report this!! https://t.co/aVQZ9oowHO;Negative;0.9090255498886108
83;1522999601036361735;https://twitter.com/twitter/statuses/1522999601036361735;2022-05-07 17:59:35+00:00;jieunicityx_;False;Bandar Lampung, Lampung;1467;559;7476;0;0;[];recent;[{'screen_name': 'Abachi_io', 'name': 'Abachi', 'id': 1451417232961982466, 'id_str': '1451417232961982466', 'indices': [0, 10]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [11, 22]}];@Abachi_io @OlympusDAO Amazing🔥;_io Amazing🔥;Positive;0.9622529149055481
84;1522999578999463936;https://twitter.com/twitter/statuses/1522999578999463936;2022-05-07 17:59:30+00:00;jieunicityx_;False;Bandar Lampung, Lampung;1467;559;7476;0;78;[];recent;[{'screen_name': 'Abachi_io', 'name': 'Abachi', 'id': 1451417232961982466, 'id_str': '1451417232961982466', 'indices': [3, 13]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [64, 75]}];"RT @Abachi_io: Proof of WhiteHat NFT. Awarded to abachi.eth via @OlympusDAO 

Looks rare.

https://t.co/AYQeaKq5F8";RT _io Proof of WhiteHat NFT Awarded to abachi.eth via Looks rare. https://t.co/AYQeaKq5F8;Neutral;0.7455719709396362
85;1522997988360077312;https://twitter.com/twitter/statuses/1522997988360077312;2022-05-07 17:53:11+00:00;JuliusOptimus;False;United States;512;72;535;1;0;[];recent;[{'screen_name': 'sayinshallah', 'name': 'jawz', 'id': 1350330558241529858, 'id_str': '1350330558241529858', 'indices': [0, 13]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [14, 25]}];@sayinshallah @OlympusDAO And price still collapsing. An additional fix mechanism needed?;And price still collapsing An additional fix mechanism needed?;Negative;0.668780505657196
86;1522994865231241216;https://twitter.com/twitter/statuses/1522994865231241216;2022-05-07 17:40:46+00:00;adhika_satria;False;;90;13;237;0;1;[];recent;[{'screen_name': 'adhika_satria', 'name': 'Dhikk', 'id': 3714591252, 'id_str': '3714591252', 'indices': [3, 17]}, {'screen_name': 'lafachief', 'name': 'µ Lafa µ', 'id': 795931623229419520, 'id_str': '795931623229419520', 'indices': [19, 29]}, {'screen_name': 'lafachief', 'name': 'µ Lafa µ', 'id': 795931623229419520, 'id_str': '795931623229419520', 'indices': [109, 119]}];"RT @adhika_satria: @lafachief My original meme entry, I've worked hard at making it and I hope you like it 🥰 @lafachief
Thank you for the o…";RT _satria My original meme entry I've worked hard at making it and I hope you like it Thank you for the o…;Positive;0.9670698046684265
87;1522994853608632320;https://twitter.com/twitter/statuses/1522994853608632320;2022-05-07 17:40:43+00:00;NeoWealthLabs;False;Made by Humans on Earth.;212;184;556;1;1;[];recent;[{'screen_name': 'TaschaLabs', 'name': 'Tascha', 'id': 1078389030, 'id_str': '1078389030', 'indices': [0, 11]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [75, 86]}];@TaschaLabs There was the Rebase Model community that had a crazy run with @OlympusDAO and of course the People Max… https://t.co/uclfEJYfJZ;There was the Rebase Model community that had a crazy run with and of course the People Max https://t.co/uclfEJYfJZ;Neutral;0.5490885972976685
88;1522994563610148864;https://twitter.com/twitter/statuses/1522994563610148864;2022-05-07 17:39:34+00:00;adhika_satria;False;;90;13;237;3;1;[];recent;[{'screen_name': 'lafachief', 'name': 'µ Lafa µ', 'id': 795931623229419520, 'id_str': '795931623229419520', 'indices': [0, 10]}, {'screen_name': 'lafachief', 'name': 'µ Lafa µ', 'id': 795931623229419520, 'id_str': '795931623229419520', 'indices': [90, 100]}];"@lafachief My original meme entry, I've worked hard at making it and I hope you like it 🥰 @lafachief
Thank you for… https://t.co/mxoM7YonNj";My original meme entry I've worked hard at making it and I hope you like it Thank you for https://t.co/mxoM7YonNj;Positive;0.9737561345100403
89;1522994009547100161;https://twitter.com/twitter/statuses/1522994009547100161;2022-05-07 17:37:22+00:00;garambogor;False;yeopposseo got sus;1287;180;5274;0;0;[];recent;[{'screen_name': 'Abachi_io', 'name': 'Abachi', 'id': 1451417232961982466, 'id_str': '1451417232961982466', 'indices': [0, 10]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [11, 22]}];@Abachi_io @OlympusDAO Amazing;_io Amazing;Positive;0.9233032464981079
90;1522993586094342145;https://twitter.com/twitter/statuses/1522993586094342145;2022-05-07 17:35:41+00:00;deefyfinance;False;;74;134;362;2;1;[];recent;[];"Interesting to compare 
terra money
 (pegged to USD, backed by luna &amp; btc) w/ OlympusDAO
 (backed by a basket, free… https://t.co/VtgFaoTTuX";Interesting to compare terra money (pegged to USD backed by luna &amp btc w OlympusDAO (backed by a basket free https://t.co/VtgFaoTTuX;Neutral;0.7290863394737244
91;1522993276852183040;https://twitter.com/twitter/statuses/1522993276852183040;2022-05-07 17:34:27+00:00;yoongijemen;False;kamu;2976;191;22937;0;0;[];recent;[{'screen_name': 'Abachi_io', 'name': 'Abachi', 'id': 1451417232961982466, 'id_str': '1451417232961982466', 'indices': [0, 10]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [11, 22]}];@Abachi_io @OlympusDAO Your nft so cool;_io Your nft so cool;Positive;0.9658850431442261
92;1522992293678096384;https://twitter.com/twitter/statuses/1522992293678096384;2022-05-07 17:30:33+00:00;ibrahim03685826;False;;37;55;252;0;0;[];recent;[{'screen_name': 'ChainStrategy', 'name': 'Mantis Capital', 'id': 1354841421367402498, 'id_str': '1354841421367402498', 'indices': [0, 14]}];"@ChainStrategy Do you know that FloorDAO uses the bond &amp; rebase mechanisms pioneered by OlympusDAO to accumulate pr… https://t.co/A2p7bQsqZv";Do you know that FloorDAO uses the bond &amp rebase mechanisms pioneered by OlympusDAO to accumulate pr https://t.co/A2p7bQsqZv;Neutral;0.9062846899032593
93;1522991074314182658;https://twitter.com/twitter/statuses/1522991074314182658;2022-05-07 17:25:42+00:00;Powernodes_;False;FTM;46;26245;985;0;3;[{'text': 'FTM', 'indices': [98, 102]}];recent;[{'screen_name': 'WhaleStatsFTM', 'name': 'WhaleStats - the top 1000 Fantom richlist', 'id': 1435079049517228032, 'id_str': '1435079049517228032', 'indices': [3, 17]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [34, 45]}];"RT @WhaleStatsFTM: JUST IN: $gOHM @OlympusDAO one of the MOST USED smart contracts among top 2000 #FTM whales in the last 24hrs🐳

We've als…";RT JUST IN $gOHM one of the MOST USED smart contracts among top 2000 #FTM whales in the last 24hrs🐳 We've als…;Positive;0.6507555246353149
94;1522987393573400583;https://twitter.com/twitter/statuses/1522987393573400583;2022-05-07 17:11:05+00:00;omg_its_pepe;False;;178;105;100;2;0;[];recent;[{'screen_name': 'ginfinance_', 'name': 'Gin Finance - Boba Network DEX', 'id': 1452686970979713030, 'id_str': '1452686970979713030', 'indices': [0, 12]}, {'screen_name': 'OolongSwap', 'name': 'OolongSwap #L222', 'id': 1439891588109373441, 'id_str': '1439891588109373441', 'indices': [71, 82]}];"@ginfinance_  teased the launch of their dex and farming opportunities
@OolongSwap hinted at vote escrow tokenomics… https://t.co/3yLwEUSgh2";teased the launch of their dex and farming opportunities hinted at vote escrow tokenomics https://t.co/3yLwEUSgh2;Neutral;0.8898007273674011
95;1522987264694915073;https://twitter.com/twitter/statuses/1522987264694915073;2022-05-07 17:10:34+00:00;peterhaymond;False;;789;1134;3386;1;0;[];recent;[{'screen_name': 'williamallen', 'name': 'williamallen.eth', 'id': 17762196, 'id_str': '17762196', 'indices': [0, 13]}, {'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': 1022028994772910086, 'id_str': '1022028994772910086', 'indices': [14, 26]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [27, 38]}];@williamallen @terra_money @OlympusDAO Maybe but UST hasn't seen a March 2020 volatility event yet (ie. crypto majo… https://t.co/anuvyES7Zb;_money Maybe but UST hasn't seen a March 2020 volatility event yet (ie crypto majo https://t.co/anuvyES7Zb;Neutral;0.8769279718399048
96;1522984431220371458;https://twitter.com/twitter/statuses/1522984431220371458;2022-05-07 16:59:18+00:00;samehueasyou;False;New York, NY;3506;499;15384;0;1;[];recent;[{'screen_name': 'LucaProsperi', 'name': 'Luca Prosperi', 'id': 342789012, 'id_str': '342789012', 'indices': [3, 16]}, {'screen_name': 'ohmzeus', 'name': 'Zeus Ω |3, 3|', 'id': 1335984626230321154, 'id_str': '1335984626230321154', 'indices': [102, 110]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [114, 125]}];"RT @LucaProsperi: 5/ Internal Bonds -&gt; $DAI can be bonded at 1-5y fixed expirations (learning from @ohmzeus at @OlympusDAO) for a fixed lin…";RT 5 Internal Bonds -&gt $DAI can be bonded at 1-5y fixed expirations (learning from at for a fixed lin…;Neutral;0.9235835075378418
97;1522983385253167104;https://twitter.com/twitter/statuses/1522983385253167104;2022-05-07 16:55:09+00:00;saleswallet;False;New Orleans, LA;1156;1714;4183;1;1;[{'text': 'OHM', 'indices': [71, 75]}];recent;[{'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [10, 21]}];"Attention @OlympusDAO

Fake account, don't connect your Wallets.

$OHM #OHM https://t.co/2Ppe7s7LQq";Attention Fake account don't connect your Wallets. $OHM #OHM https://t.co/2Ppe7s7LQq;Negative;0.7781455516815186
98;1522983264566353921;https://twitter.com/twitter/statuses/1522983264566353921;2022-05-07 16:54:40+00:00;nelsoncryptoman;False;Bogotá, D.C., Colombia;218;2962;7928;0;6;[];recent;[{'screen_name': 'sayinshallah', 'name': 'jawz', 'id': 1350330558241529858, 'id_str': '1350330558241529858', 'indices': [3, 16]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [25, 36]}];"RT @sayinshallah: 🔥🔥 🔥 🔥 @OlympusDAO have so far burnt 133,985 $OHM ($2,285,799.96) through inverse bonds

https://t.co/am7qgv6flX";RT 🔥 have so far burnt 133,985 $OHM ($2,285,799.96 through inverse bonds https://t.co/am7qgv6flX;Neutral;0.8275309801101685
99;1522981813152776192;https://twitter.com/twitter/statuses/1522981813152776192;2022-05-07 16:48:54+00:00;BarryRe23840438;False;;32;6;3;0;1;[];recent;[{'screen_name': 'marsterlund', 'name': 'Markus Osterlund / 👦🏻👦🏻.eth', 'id': 800139423270596609, 'id_str': '800139423270596609', 'indices': [3, 15]}, {'screen_name': 'OlimpioCrypto', 'name': 'olimpio ⚡️', 'id': 1451989485890248705, 'id_str': '1451989485890248705', 'indices': [17, 31]}, {'screen_name': 'AaveAave', 'name': 'Aave', 'id': 867100084248469505, 'id_str': '867100084248469505', 'indices': [32, 41]}, {'screen_name': 'Uniswap', 'name': 'Uniswap Labs 🦄', 'id': 984188226826010624, 'id_str': '984188226826010624', 'indices': [42, 50]}, {'screen_name': 'SushiSwap', 'name': 'SushiSwap', 'id': 1303577160234328066, 'id_str': '1303577160234328066', 'indices': [51, 61]}, {'screen_name': 'compoundfinance', 'name': 'Compound Labs', 'id': 292132128, 'id_str': '292132128', 'indices': [62, 78]}, {'screen_name': 'CurveFinance', 'name': 'Curve Finance', 'id': 1214050967986946051, 'id_str': '1214050967986946051', 'indices': [79, 92]}, {'screen_name': 'opensea', 'name': 'OpenSea', 'id': 946213559213555712, 'id_str': '946213559213555712', 'indices': [93, 101]}, {'screen_name': 'gnosisSafe', 'name': 'Gnosis Safe ( 🦸\u200d♀️🔰_🔰🦸)', 'id': 999561100277571584, 'id_str': '999561100277571584', 'indices': [102, 113]}, {'screen_name': 'ensdomains', 'name': 'ens.eth', 'id': 996321865311358976, 'id_str': '996321865311358976', 'indices': [114, 125]}, {'screen_name': 'MakerDAO', 'name': 'Maker', 'id': 3190865591, 'id_str': '3190865591', 'indices': [126, 135]}];RT @marsterlund: @OlimpioCrypto @AaveAave @Uniswap @SushiSwap @compoundfinance @CurveFinance @opensea @gnosisSafe @ensdomains @MakerDAO @pe…;RT …;Neutral;0.8096628189086914
100;1522978276007948288;https://twitter.com/twitter/statuses/1522978276007948288;2022-05-07 16:34:51+00:00;c_curt6;False;;59;69;121;0;0;[];recent;[{'screen_name': '0lympusDA0', 'name': '𝗢lympusDAO', 'id': 176091316, 'id_str': '176091316', 'indices': [0, 11]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [54, 65]}];@0lympusDA0 Scam you don’t spell Olympus with a zero! @OlympusDAO is the real page;Scam you don’t spell Olympus with a zero is the real page;Negative;0.8455541133880615
101;1522977268498563072;https://twitter.com/twitter/statuses/1522977268498563072;2022-05-07 16:30:51+00:00;WhaleStatsFTM;False;Whalestats.eth;1;7326;819;11;3;[{'text': 'FTM', 'indices': [79, 83]}];recent;[{'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [15, 26]}];"JUST IN: $gOHM @OlympusDAO one of the MOST USED smart contracts among top 2000 #FTM whales in the last 24hrs🐳

We'v… https://t.co/I16fPeEd48";JUST IN $gOHM one of the MOST USED smart contracts among top 2000 #FTM whales in the last 24hrs🐳 We'v https://t.co/I16fPeEd48;Positive;0.8098560571670532
102;1522974442401447937;https://twitter.com/twitter/statuses/1522974442401447937;2022-05-07 16:19:37+00:00;LucaProsperi;False;🇮🇹 • 🇧🇷 • 🇬🇧;569;2642;1565;6;1;[];recent;[{'screen_name': 'ohmzeus', 'name': 'Zeus Ω |3, 3|', 'id': 1335984626230321154, 'id_str': '1335984626230321154', 'indices': [84, 92]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [96, 107]}];"5/ Internal Bonds -&gt; $DAI can be bonded at 1-5y fixed expirations (learning from @ohmzeus at @OlympusDAO) for a fix… https://t.co/P5gFv0O01z";5 Internal Bonds -&gt $DAI can be bonded at 1-5y fixed expirations (learning from at for a fix https://t.co/P5gFv0O01z;Neutral;0.8858621716499329
103;1522968419640827904;https://twitter.com/twitter/statuses/1522968419640827904;2022-05-07 15:55:41+00:00;NovaiumVapor;False;Potosi, MO;298;25;678;0;0;[];recent;[{'screen_name': 'COPSFinance', 'name': 'COPS Finance', 'id': 1515590790260862976, 'id_str': '1515590790260862976', 'indices': [0, 12]}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': 44196397, 'id_str': '44196397', 'indices': [57, 66]}, {'screen_name': 'ClovisSangrail4', 'name': 'Clovis Sangrail', 'id': 1335284530131906569, 'id_str': '1335284530131906569', 'indices': [67, 83]}, {'screen_name': 'airdropblgspot', 'name': 'Airdrop BlogSpot (Official)', 'id': 1202978040608722944, 'id_str': '1202978040608722944', 'indices': [84, 99]}, {'screen_name': 'BabyDogeCoin', 'name': 'Baby Doge', 'id': 1354781680943431681, 'id_str': '1354781680943431681', 'indices': [100, 113]}];"@COPSFinance 0xC8fBBB483fb47473410298a96D38F28AB656200B

@elonmusk @ClovisSangrail4 @airdropblgspot @BabyDogeCoin… https://t.co/VgIfLP9WH6";0xC8fBBB483fb47473410298a96D38F28AB656200B https://t.co/VgIfLP9WH6;Neutral;0.5853843688964844
104;1522966540273938432;https://twitter.com/twitter/statuses/1522966540273938432;2022-05-07 15:48:13+00:00;williamallen;True;;638;4438;372;0;0;[];recent;[{'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': 1022028994772910086, 'id_str': '1022028994772910086', 'indices': [23, 35]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [77, 88]}];Interesting to compare @terra_money (pegged to USD, backed by $luna $btc) w/ @OlympusDAO (backed by a basket, free-… https://t.co/l1NNGk1N5v;Interesting to compare _money (pegged to USD backed by $luna $btc w (backed by a basket free- https://t.co/l1NNGk1N5v;Neutral;0.7684838175773621
105;1522961358446227456;https://twitter.com/twitter/statuses/1522961358446227456;2022-05-07 15:27:37+00:00;CrypttoValkyrie;False;United Kingdom;628;85;451;2;1;[{'text': 'Crypto', 'indices': [61, 68]}, {'text': 'DeFi', 'indices': [69, 74]}, {'text': 'Fantom', 'indices': [75, 82]}];recent;[{'screen_name': 'lafachief', 'name': 'µ Lafa µ', 'id': 795931623229419520, 'id_str': '795931623229419520', 'indices': [9, 19]}, {'screen_name': 'DeusDao', 'name': 'DEUS Finance DAO', 'id': 1307074447560634370, 'id_str': '1307074447560634370', 'indices': [20, 28]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [29, 40]}];"My entry @lafachief
@DeusDao @OlympusDAO 

$DEUS $OHM
 $OHM

#Crypto #DeFi #Fantom https://t.co/5U5Bw1BHNh https://t.co/mFjViHq7zW";My entry $DEUS $OHM $OHM #Crypto #DeFi #Fantom https://t.co/5U5Bw1BHNh https://t.co/mFjViHq7zW;Neutral;0.6229962110519409
106;1522960949992329218;https://twitter.com/twitter/statuses/1522960949992329218;2022-05-07 15:26:00+00:00;CrypttoValkyrie;False;United Kingdom;628;85;451;1;0;[{'text': 'Crypto', 'indices': [72, 79]}, {'text': 'DeFi', 'indices': [80, 85]}, {'text': 'Fantom', 'indices': [86, 93]}];recent;[{'screen_name': 'lafachief', 'name': 'µ Lafa µ', 'id': 795931623229419520, 'id_str': '795931623229419520', 'indices': [0, 10]}, {'screen_name': 'lafachief', 'name': 'µ Lafa µ', 'id': 795931623229419520, 'id_str': '795931623229419520', 'indices': [20, 30]}, {'screen_name': 'DeusDao', 'name': 'DEUS Finance DAO', 'id': 1307074447560634370, 'id_str': '1307074447560634370', 'indices': [31, 39]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [40, 51]}];"@lafachief My entry @lafachief
@DeusDao @OlympusDAO 

$DEUS $OHM
 $OHM

#Crypto #DeFi #Fantom https://t.co/5U5Bw1BHNh";My entry $DEUS $OHM $OHM #Crypto #DeFi #Fantom https://t.co/5U5Bw1BHNh;Neutral;0.6296300888061523
107;1522955230001782786;https://twitter.com/twitter/statuses/1522955230001782786;2022-05-07 15:03:16+00:00;feat_ddino;False;Indonesia;597;108;2778;0;0;[];recent;[{'screen_name': 'Abachi_io', 'name': 'Abachi', 'id': 1451417232961982466, 'id_str': '1451417232961982466', 'indices': [0, 10]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [11, 22]}];@Abachi_io @OlympusDAO Amazing 🔥;_io Amazing 🔥;Positive;0.9658695459365845
108;1522954330638327808;https://twitter.com/twitter/statuses/1522954330638327808;2022-05-07 14:59:42+00:00;sayinshallah;False;;392;40608;5601;2;0;[];recent;[{'screen_name': 'BirdieBurdman', 'name': 'Birdie Burdman', 'id': 1256982940187123713, 'id_str': '1256982940187123713', 'indices': [0, 14]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [15, 26]}];@BirdieBurdman @OlympusDAO nice!;nice!;Positive;0.9385120868682861
109;1522954105445961729;https://twitter.com/twitter/statuses/1522954105445961729;2022-05-07 14:58:48+00:00;BirdieBurdman;False;Miami, FL;98;25;449;6;0;[];recent;[{'screen_name': 'sayinshallah', 'name': 'jawz', 'id': 1350330558241529858, 'id_str': '1350330558241529858', 'indices': [0, 13]}, {'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [14, 25]}];@sayinshallah @OlympusDAO Burning my wallet too…;Burning my wallet too…;Negative;0.8621221780776978
110;1522953689937367041;https://twitter.com/twitter/statuses/1522953689937367041;2022-05-07 14:57:09+00:00;sayinshallah;False;;392;40608;5601;72;6;[];recent;[{'screen_name': 'OlympusDAO', 'name': 'OlympusDAO', 'id': 1353529215497469952, 'id_str': '1353529215497469952', 'indices': [7, 18]}];"🔥🔥 🔥 🔥 @OlympusDAO have so far burnt 133,985 $OHM ($2,285,799.96) through inverse bonds

https://t.co/am7qgv6flX";🔥 have so far burnt 133,985 $OHM ($2,285,799.96 through inverse bonds https://t.co/am7qgv6flX;Neutral;0.8251919150352478
